# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 5.5977e-02 4.0804e-01 -1.0185e-01 -1.7271e-04 3.0258e-01 8.8115e-06 0.51675 0.78860 0.55695 -0.08066 0.14418 -0.03745 6.17265e-02 1.08890e-29 -5.2046853085e-01 -4.5874198415e-01
2.005 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -7.8652e-02 4.1231e-01 -8.6285e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.52647 0.77972 0.53360 0.10895 0.11983 0.04271 6.24112e-02 1.01732e-03 -5.2339200828e-01 -4.5996350660e-01
4.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -1.0686e-01 4.1322e-01 4.5170e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.55726 0.77742 0.50078 0.14761 -0.06400 -0.03588 6.25324e-02 1.30875e-03 -5.2386977111e-01 -4.6002858515e-01
6.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 7.9547e-03 4.1342e-01 1.1446e-01 -1.7271e-04 3.0258e-01 8.8115e-06 0.48147 0.77644 0.57717 -0.01270 -0.15999 0.01091 6.25480e-02 1.33144e-03 -5.2391597558e-01 -4.6003650165e-01
8.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 1.1054e-01 4.1345e-01 2.8043e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.57388 0.77608 0.48526 -0.15550 -0.03937 0.02423 6.25424e-02 1.32151e-03 -5.2390290319e-01 -4.6003895884e-01
10.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 6.1512e-02 4.1343e-01 -9.6882e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.51280 0.77648 0.54598 -0.08744 0.13478 -0.04578 6.25418e-02 1.31374e-03 -5.2389610465e-01 -4.6004059907e-01
12.005 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -7.3228e-02 4.1334e-01 -9.0220e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.51504 0.77731 0.54288 0.10017 0.12610 0.04280 6.25406e-02 1.31413e-03 -5.2389686474e-01 -4.6004208723e-01
14.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -1.1011e-01 4.1331e-01 3.9636e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.56210 0.77777 0.49530 0.15185 -0.05447 -0.02625 6.25399e-02 1.31689e-03 -5.2390040923e-01 -4.6004363411e-01
16.005 -0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 9.5366e-04 4.1336e-01 1.1651e-01 -1.7271e-04 3.0258e-01 8.8115e-06 0.48552 0.77746 0.57220 -0.00272 -0.16127 0.00420 6.25385e-02 1.31740e-03 -5.2390111745e-01 -4.6004519410e-01
18.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.0929e-01 4.1340e-01 3.6343e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.56976 0.77675 0.48873 -0.15315 -0.04930 0.02406 6.25348e-02 1.31671e-03 -5.2389828324e-01 -4.6004672576e-01
20.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.8609e-02 4.1336e-01 -9.1354e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.51350 0.77634 0.54546 -0.09611 0.12843 -0.04734 6.25311e-02 1.31496e-03 -5.2389425441e-01 -4.6004823373e-01
22.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -6.5417e-02 4.1327e-01 -9.3944e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.50978 0.77656 0.54900 0.09073 0.13210 0.04597 6.25287e-02 1.31178e-03 -5.2388878691e-01 -4.6004831631e-01
24.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -1.1091e-01 4.1325e-01 3.2363e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.57124 0.77711 0.48696 0.15455 -0.04380 -0.02117 6.25306e-02 1.30977e-03 -5.2388874053e-01 -4.6004839589e-01
26.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -5.5394e-03 4.1332e-01 1.1633e-01 -1.7271e-04 3.0258e-01 8.8115e-06 0.48582 0.77751 0.57194 0.00816 -0.16105 -0.00734 6.25325e-02 1.30863e-03 -5.2388962328e-01 -4.6004847227e-01
28.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 1.0818e-01 4.1339e-01 4.3474e-02 -1.7271e-04 3.0258e-01 8.8115e-06 0.56022 0.77750 0.49753 -0.15005 -0.05984 0.02879 6.25334e-02 1.30847e-03 -5.2389038777e-01 -4.6004854974e-01
