# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 6.7393e-02 4.0491e-01 -6.5115e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.47270 0.42388 0.47487 -0.07111 0.06830 0.04852 3.28732e-02 8.05279e-30 -5.6875972433e-01 -5.3588648520e-01
2.005 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 1.5657e-02 4.0932e-01 -9.1942e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.50930 0.41844 0.42057 -0.01626 0.09390 0.01538 3.32391e-02 2.04793e-03 -5.7311795038e-01 -5.3783092186e-01
4.005 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -4.1841e-02 4.0928e-01 -8.3718e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.49349 0.41861 0.43662 0.04255 0.08550 -0.03746 3.32334e-02 2.00183e-03 -5.7307259758e-01 -5.3783739739e-01
6.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -8.3183e-02 4.0923e-01 -4.3100e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.43834 0.41867 0.49182 0.08477 0.04391 -0.03889 3.32318e-02 1.98399e-03 -5.7305342572e-01 -5.3783762385e-01
8.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -9.2541e-02 4.0922e-01 1.4184e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.41959 0.41864 0.51059 0.09418 -0.01463 0.01350 3.32314e-02 1.98716e-03 -5.7305628449e-01 -5.3783767837e-01
10.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -6.6305e-02 4.0923e-01 6.5849e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.46410 0.41854 0.46617 0.06727 -0.06726 0.04778 3.32312e-02 1.98753e-03 -5.7305642396e-01 -5.3783772507e-01
12.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -1.4595e-02 4.0926e-01 9.2070e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.51078 0.41842 0.41963 0.01453 -0.09384 0.01533 3.32310e-02 1.98486e-03 -5.7305362367e-01 -5.3783777021e-01
14.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 4.2405e-02 4.0929e-01 8.2772e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.49359 0.41831 0.43695 -0.04347 -0.08430 -0.03908 3.32308e-02 1.98356e-03 -5.7305221714e-01 -5.3783781469e-01
16.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 8.2972e-02 4.0931e-01 4.1724e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.43635 0.41825 0.49425 -0.08475 -0.04253 -0.03864 3.32307e-02 1.98304e-03 -5.7305161698e-01 -5.3783785837e-01
18.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 9.1608e-02 4.0932e-01 -1.5350e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.41993 0.41827 0.51066 -0.09361 0.01555 0.01615 3.32306e-02 1.98171e-03 -5.7305024831e-01 -5.3783790193e-01
20.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 6.5048e-02 4.0931e-01 -6.6518e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.46696 0.41835 0.46355 -0.06667 0.06774 0.04787 3.32306e-02 1.98043e-03 -5.7304897225e-01 -5.3783794570e-01
22.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 1.3234e-02 4.0928e-01 -9.2336e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.51104 0.41848 0.41935 -0.01388 0.09421 0.01276 3.32306e-02 1.97977e-03 -5.7304835193e-01 -5.3783798982e-01
24.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -4.3934e-02 4.0924e-01 -8.2572e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.49116 0.41861 0.43909 0.04453 0.08437 -0.03950 3.32306e-02 1.97934e-03 -5.7304800185e-01 -5.3783803426e-01
26.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -8.4338e-02 4.0922e-01 -4.0849e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.43570 0.41870 0.49446 0.08588 0.04178 -0.03684 3.32307e-02 1.97922e-03 -5.7304797016e-01 -5.3783807914e-01
28.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -9.2247e-02 4.0921e-01 1.6729e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.42094 0.41872 0.50920 0.09398 -0.01710 0.01644 3.32307e-02 1.97964e-03 -5.7304845997e-01 -5.3783812436e-01
30.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -6.4574e-02 4.0923e-01 6.7817e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.46702 0.41867 0.46317 0.06564 -0.06930 0.04718 3.32307e-02 1.98056e-03 -5.7304939006e-01 -5.3783816966e-01
32.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.2113e-02 4.0925e-01 9.2632e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.51087 0.41855 0.41943 0.01200 -0.09454 0.01276 3.32306e-02 1.98183e-03 -5.7305060754e-01 -5.3783821476e-01
34.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 4.4780e-02 4.0929e-01 8.1693e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.49144 0.41842 0.43899 -0.04603 -0.08324 -0.03993 3.32304e-02 1.98332e-03 -5.7305202692e-01 -5.3783825944e-01
36.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 8.4198e-02 4.0931e-01 3.9377e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.43488 0.41830 0.49566 -0.08611 -0.04001 -0.03722 3.32304e-02 1.98485e-03 -5.7305351817e-01 -5.3783830369e-01
38.000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 9.1106e-02 4.0932e-01 -1.7958e-02 -9.5693e-05 1.6239e-01 6.0354e-06 0.42055 0.41825 0.51004 -0.09305 0.01838 0.01803 3.32304e-02 1.98621e-03 -5.7305492003e-01 -5.3783834765e-01
