# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 2.4052e-02 4.1531e-01 -4.0745e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.44819 0.44546 0.41399 -0.02277 0.03859 0.03521 3.79760e-02 8.20465e-30 -5.7327707924e-01 -5.3530106723e-01
2.005 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -1.1999e-02 4.2042e-01 -4.5616e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.45867 0.43986 0.38946 0.01098 0.04178 -0.01700 3.84452e-02 1.92321e-03 -5.7755170137e-01 -5.3718333713e-01
4.005 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -4.0733e-02 4.2036e-01 -2.3743e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.40677 0.43989 0.44135 0.03719 0.02157 -0.03473 3.84414e-02 1.92620e-03 -5.7755179953e-01 -5.3718419928e-01
6.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -4.5512e-02 4.2034e-01 1.1788e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.38920 0.43988 0.45899 0.04139 -0.01097 0.01745 3.84390e-02 1.91371e-03 -5.7753702091e-01 -5.3718428247e-01
8.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -2.3790e-02 4.2035e-01 4.0239e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.44189 0.43983 0.40634 0.02140 -0.03691 0.03494 3.84390e-02 1.91633e-03 -5.7753959939e-01 -5.3718430285e-01
10.000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 1.1564e-02 4.2036e-01 4.4950e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.45906 0.43976 0.38924 -0.01095 -0.04111 -0.01814 3.84387e-02 1.91657e-03 -5.7753955176e-01 -5.3718432098e-01
12.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 3.9848e-02 4.2038e-01 2.3261e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.40550 0.43971 0.44286 -0.03678 -0.02120 -0.03476 3.84384e-02 1.91672e-03 -5.7753943920e-01 -5.3718433815e-01
14.005 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 4.4459e-02 4.2038e-01 -1.1912e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.38955 0.43969 0.45883 -0.04092 0.01099 0.01910 3.84381e-02 1.91677e-03 -5.7753924663e-01 -5.3718435504e-01
16.005 -0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 2.2889e-02 4.2037e-01 -4.0008e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.44370 0.43970 0.40466 -0.02114 0.03665 0.03448 3.84379e-02 1.91698e-03 -5.7753928409e-01 -5.3718437174e-01
18.005 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -1.2204e-02 4.2034e-01 -4.4636e-02 -1.0977e-04 1.8289e-01 4.4319e-06 0.45845 0.43974 0.38988 0.01093 0.04083 -0.01992 3.84378e-02 1.91731e-03 -5.7753951952e-01 -5.3718438827e-01
