# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.5633e-01 2.8384e-01 -1.4648e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.15676 0.78836 1.19793 -0.47856 0.44884 0.30754 1.18053e-02 2.11445e-29 -4.8027444544e-01 -4.6846911562e-01
2.005 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 1.3894e-01 2.8546e-01 -1.6410e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.21041 0.77759 1.11094 -0.41686 0.49267 0.29991 1.18914e-02 8.83858e-04 -4.8287847153e-01 -4.7010320167e-01
4.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 1.1879e-01 2.8510e-01 -1.7840e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.26944 0.77304 1.03644 -0.35498 0.53261 0.27823 1.18734e-02 1.42920e-03 -4.8370028848e-01 -4.7039771293e-01
6.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 9.7466e-02 2.8495e-01 -1.9063e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.32617 0.77176 0.97386 -0.29111 0.56832 0.24313 1.18661e-02 1.67314e-03 -4.8399147682e-01 -4.7045227124e-01
8.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 7.4888e-02 2.8490e-01 -2.0049e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.37488 0.77137 0.92260 -0.22338 0.59765 0.19634 1.18677e-02 1.78413e-03 -4.8411428813e-01 -4.7046243539e-01
10.000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 5.1333e-02 2.8484e-01 -2.0769e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.41246 0.77067 0.88300 -0.15262 0.61860 0.14001 1.18664e-02 1.89014e-03 -4.8422668543e-01 -4.7047017789e-01
12.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 2.7069e-02 2.8478e-01 -2.1214e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.43703 0.76988 0.85683 -0.08033 0.63105 0.07573 1.18632e-02 1.98696e-03 -4.8432619727e-01 -4.7047606089e-01
14.005 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 2.5353e-03 2.8474e-01 -2.1379e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.44584 0.76949 0.84655 -0.00781 0.63556 0.00695 1.18588e-02 2.06453e-03 -4.8440375940e-01 -4.7048044982e-01
16.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -2.2028e-02 2.8470e-01 -2.1265e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.43807 0.76953 0.85287 0.06501 0.63224 -0.06173 1.18542e-02 2.12484e-03 -4.8446276905e-01 -4.7048371487e-01
18.005 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -4.6309e-02 2.8467e-01 -2.0870e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.41544 0.76960 0.87444 0.13753 0.62053 -0.12627 1.18503e-02 2.16729e-03 -4.8450366839e-01 -4.7048612293e-01
20.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -6.9916e-02 2.8465e-01 -2.0201e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.37995 0.76941 0.90959 0.20803 0.60026 -0.18425 1.18473e-02 2.19021e-03 -4.8452541329e-01 -4.7048789383e-01
22.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -9.2643e-02 2.8463e-01 -1.9264e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.33203 0.76909 0.95750 0.27533 0.57202 -0.23356 1.18453e-02 2.20400e-03 -4.8453854468e-01 -4.7048920675e-01
24.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.1414e-01 2.8462e-01 -1.8074e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.27334 0.76910 1.01617 0.33873 0.53682 -0.27050 1.18443e-02 2.20477e-03 -4.8453921445e-01 -4.7049017742e-01
26.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.3416e-01 2.8461e-01 -1.6647e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.20776 0.76948 1.08156 0.39818 0.49483 -0.29230 1.18440e-02 2.19676e-03 -4.8453171355e-01 -4.7049090204e-01
28.000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -1.5241e-01 2.8461e-01 -1.4999e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.13980 0.76984 1.14946 0.45285 0.44587 -0.29860 1.18442e-02 2.18317e-03 -4.8451886709e-01 -4.7049144672e-01
30.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.6864e-01 2.8461e-01 -1.3151e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.07246 0.76985 1.21718 0.50129 0.39055 -0.29007 1.18445e-02 2.16656e-03 -4.8450295419e-01 -4.7049186198e-01
32.000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.8263e-01 2.8461e-01 -1.1129e-01 -4.3955e-05 8.3206e-02 -1.6088e-06 1.00816 0.76968 1.28210 0.54256 0.33032 -0.26651 1.18449e-02 2.14709e-03 -4.8448417298e-01 -4.7049218149e-01
