# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 5.6030e-02 4.0842e-01 -1.0026e-01 -1.7270e-04 3.0274e-01 9.1837e-06 0.51371 0.78748 0.56187 -0.08052 0.14333 -0.03921 6.18173e-02 1.02601e-29 -5.1987588509e-01 -4.5805854569e-01
2.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -7.7551e-02 4.1381e-01 -8.5496e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.52460 0.77635 0.53477 0.10748 0.11920 0.04639 6.26455e-02 1.33663e-03 -5.2333978705e-01 -4.5935762523e-01
4.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -1.0609e-01 4.1373e-01 4.5702e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.56187 0.77654 0.49738 0.14736 -0.06349 -0.03343 6.26354e-02 1.33250e-03 -5.2333199870e-01 -4.5936409878e-01
6.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 8.4577e-03 4.1373e-01 1.1504e-01 -1.7270e-04 3.0274e-01 9.1837e-06 0.48394 0.77650 0.57545 -0.01217 -0.16012 0.00670 6.26264e-02 1.32262e-03 -5.2331712307e-01 -4.5936806114e-01
8.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 1.1149e-01 4.1378e-01 2.8943e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.57014 0.77640 0.48944 -0.15561 -0.04025 0.02239 6.26240e-02 1.31495e-03 -5.2330822477e-01 -4.5936932796e-01
10.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 6.3183e-02 4.1373e-01 -9.6346e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.51129 0.77647 0.54824 -0.08837 0.13417 -0.04240 6.26212e-02 1.31425e-03 -5.2330593897e-01 -4.5937052558e-01
12.005 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -7.1205e-02 4.1364e-01 -9.0786e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.51871 0.77665 0.54063 0.09878 0.12645 0.04515 6.26191e-02 1.31671e-03 -5.2330758464e-01 -4.5937176843e-01
14.005 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -1.0898e-01 4.1362e-01 3.7947e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.56607 0.77668 0.49322 0.15141 -0.05290 -0.02910 6.26191e-02 1.31894e-03 -5.2331104264e-01 -4.5937300868e-01
16.005 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 7.0720e-04 4.1367e-01 1.1519e-01 -1.7270e-04 3.0274e-01 9.1837e-06 0.48306 0.77652 0.57637 -0.00141 -0.16047 0.00058 6.26187e-02 1.32039e-03 -5.2331335731e-01 -4.5937422437e-01
18.005 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 1.0919e-01 4.1373e-01 3.6228e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.56681 0.77639 0.49273 -0.15247 -0.05053 0.02807 6.26178e-02 1.31952e-03 -5.2331274598e-01 -4.5937543652e-01
20.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 6.9690e-02 4.1370e-01 -9.1731e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.51783 0.77651 0.54162 -0.09754 0.12763 -0.04460 6.26163e-02 1.31673e-03 -5.2330968408e-01 -4.5937665263e-01
22.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -6.4470e-02 4.1361e-01 -9.5809e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.51216 0.77675 0.54707 0.08927 0.13338 0.04257 6.26141e-02 1.31478e-03 -5.2330672552e-01 -4.5937787438e-01
24.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -1.1158e-01 4.1357e-01 2.9856e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.56940 0.77682 0.48978 0.15490 -0.04166 -0.02343 6.26123e-02 1.31480e-03 -5.2330616793e-01 -4.5937908791e-01
26.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -7.8499e-03 4.1362e-01 1.1494e-01 -1.7270e-04 3.0274e-01 9.1837e-06 0.48349 0.77661 0.57587 0.01036 -0.16012 -0.00578 6.26119e-02 1.31606e-03 -5.2330829045e-01 -4.5938029895e-01
28.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 1.0610e-01 4.1369e-01 4.4182e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.56276 0.77640 0.49679 -0.14828 -0.06153 0.03313 6.26119e-02 1.31787e-03 -5.2331125999e-01 -4.5938151605e-01
30.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 7.5820e-02 4.1367e-01 -8.6485e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.52421 0.77647 0.53526 -0.10617 0.12041 -0.04627 6.26109e-02 1.31896e-03 -5.2331257116e-01 -4.5938273153e-01
32.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -5.7660e-02 4.1358e-01 -9.9936e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.50591 0.77675 0.55330 0.07969 0.13925 0.03965 6.26092e-02 1.31799e-03 -5.2331109467e-01 -4.5938394357e-01
34.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -1.1343e-01 4.1354e-01 2.2103e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.57214 0.77690 0.48693 0.15744 -0.03071 -0.01715 6.26071e-02 1.31587e-03 -5.2330815992e-01 -4.5938516020e-01
36.000 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -1.5893e-02 4.1357e-01 1.1425e-01 -1.7270e-04 3.0274e-01 9.1837e-06 0.48516 0.77676 0.57407 0.02156 -0.15902 -0.01208 6.26051e-02 1.31491e-03 -5.2330640310e-01 -4.5938637858e-01
38.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 1.0275e-01 4.1364e-01 5.1643e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.55785 0.77654 0.50161 -0.14361 -0.07179 0.03696 6.26039e-02 1.31594e-03 -5.2330744880e-01 -4.5938759447e-01
40.005 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 8.1495e-02 4.1363e-01 -8.1063e-02 -1.7270e-04 3.0274e-01 9.1837e-06 0.52999 0.77652 0.52947 -0.11398 0.11298 -0.04667 6.26035e-02 1.31827e-03 -5.2331059393e-01 -4.5938881556e-01
42.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -5.0709e-02 4.1355e-01 -1.0344e-01 -1.7270e-04 3.0274e-01 9.1837e-06 0.50072 0.77672 0.55850 0.07012 0.14420 0.03654 6.26030e-02 1.32031e-03 -5.2331333653e-01 -4.5939003271e-01
