# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 8.9758e-02 3.7139e-01 -8.9140e-02 -8.3521e-05 1.4533e-01 -1.3133e-06 0.52538 0.44349 0.52531 -0.10896 0.10772 0.07599 2.69826e-02 1.03389e-29 -5.5860924330e-01 -5.3162660955e-01
2.005 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 3.6489e-02 3.7525e-01 -1.2019e-01 -8.3521e-05 1.4533e-01 -1.3133e-06 0.57508 0.43673 0.45289 -0.04341 0.14119 0.03977 2.72699e-02 2.28305e-03 -5.6315970823e-01 -5.3360677896e-01
4.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -2.4939e-02 3.7523e-01 -1.2396e-01 -8.3521e-05 1.4533e-01 -1.3133e-06 0.58159 0.43748 0.44805 0.02891 0.14609 -0.02884 2.72672e-02 2.02342e-03 -5.6291752262e-01 -5.3362694375e-01
6.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -8.0626e-02 3.7519e-01 -9.7556e-02 -8.3521e-05 1.4533e-01 -1.3133e-06 0.52804 0.43763 0.50123 0.09477 0.11505 -0.07106 2.72658e-02 2.04136e-03 -5.6293469528e-01 -5.3362757728e-01
8.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -1.1725e-01 3.7516e-01 -4.7767e-02 -8.3521e-05 1.4533e-01 -1.3133e-06 0.46318 0.43767 0.56603 0.13806 0.05615 -0.05091 2.72654e-02 2.04225e-03 -5.6293524747e-01 -5.3362764645e-01
10.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -1.2583e-01 3.7515e-01 1.3392e-02 -8.3521e-05 1.4533e-01 -1.3133e-06 0.44330 0.43758 0.58610 0.14795 -0.01610 0.01439 2.72650e-02 2.03220e-03 -5.6292491332e-01 -5.3362770210e-01
12.005 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -1.0429e-01 3.7516e-01 7.1302e-02 -8.3521e-05 1.4533e-01 -1.3133e-06 0.48724 0.43736 0.54232 0.12229 -0.08415 0.06809 2.72646e-02 2.03887e-03 -5.6293126779e-01 -5.3362774992e-01
14.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -5.8146e-02 3.7518e-01 1.1195e-01 -8.3521e-05 1.4533e-01 -1.3133e-06 0.55706 0.43717 0.47275 0.06799 -0.13165 0.06074 2.72644e-02 2.03283e-03 -5.6292505055e-01 -5.3362779424e-01
16.005 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 1.6490e-03 3.7522e-01 1.2600e-01 -8.3521e-05 1.4533e-01 -1.3133e-06 0.58895 0.43705 0.44097 -0.00205 -0.14808 -0.00226 2.72643e-02 2.03348e-03 -5.6292563542e-01 -5.3362783711e-01
18.005 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 6.1029e-02 3.7525e-01 1.1021e-01 -8.3521e-05 1.4533e-01 -1.3133e-06 0.55323 0.43705 0.47668 -0.07170 -0.12977 -0.06296 2.72644e-02 2.03363e-03 -5.6292590851e-01 -5.3362787887e-01
