# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 1.2577e-03 1.0266e-01 -9.2367e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.42436 0.66258 0.42444 -0.00561 0.03818 -0.00033 3.47266e-03 8.52579e-30 -5.5311103017e-01 -5.4963837193e-01
2.005 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -1.7767e-03 1.0475e-01 -9.2722e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41710 0.64927 0.41729 0.00674 0.03694 0.00054 3.54366e-03 2.27343e-03 -5.5778362726e-01 -5.5196653753e-01
4.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -4.6439e-03 1.0482e-01 -8.2361e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41774 0.64883 0.41630 0.01820 0.03274 0.00093 3.54607e-03 2.37405e-03 -5.5788910863e-01 -5.5196898665e-01
6.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 -7.0196e-03 1.0482e-01 -6.3411e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41875 0.64882 0.41527 0.02770 0.02515 0.00057 3.54616e-03 2.37787e-03 -5.5789302573e-01 -5.5196899622e-01
8.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -8.6673e-03 1.0482e-01 -3.7799e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41940 0.64882 0.41462 0.03428 0.01489 -0.00060 3.54617e-03 2.37803e-03 -5.5789319709e-01 -5.5196899694e-01
10.000 -0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -9.4064e-03 1.0482e-01 -8.2741e-04 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41915 0.64881 0.41487 0.03722 0.00307 -0.00221 3.54617e-03 2.37818e-03 -5.5789335128e-01 -5.5196899742e-01
12.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -9.1579e-03 1.0482e-01 2.2121e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41782 0.64880 0.41622 0.03620 -0.00910 -0.00355 3.54617e-03 2.37823e-03 -5.5789339892e-01 -5.5196899774e-01
14.005 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -7.9498e-03 1.0482e-01 5.0019e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41571 0.64878 0.41833 0.03134 -0.02027 -0.00393 3.54617e-03 2.37826e-03 -5.5789343129e-01 -5.5196899797e-01
16.005 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -5.9114e-03 1.0482e-01 7.2550e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41354 0.64877 0.42053 0.02315 -0.02928 -0.00299 3.54617e-03 2.37827e-03 -5.5789343508e-01 -5.5196899812e-01
18.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -3.2592e-03 1.0483e-01 8.7333e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41213 0.64874 0.42196 0.01251 -0.03519 -0.00083 3.54617e-03 2.37826e-03 -5.5789342894e-01 -5.5196899823e-01
20.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -2.8183e-04 1.0483e-01 9.2807e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41211 0.64872 0.42200 0.00056 -0.03737 0.00192 3.54617e-03 2.37826e-03 -5.5789342469e-01 -5.5196899830e-01
22.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 2.7197e-03 1.0483e-01 8.8428e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41366 0.64870 0.42047 -0.01148 -0.03559 0.00438 3.54617e-03 2.37824e-03 -5.5789341260e-01 -5.5196899836e-01
24.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 5.4203e-03 1.0483e-01 7.4638e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41638 0.64869 0.41777 -0.02231 -0.03005 0.00567 3.54617e-03 2.37824e-03 -5.5789340882e-01 -5.5196899840e-01
26.000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 7.5337e-03 1.0483e-01 5.2903e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41943 0.64867 0.41474 -0.03079 -0.02132 0.00530 3.54617e-03 2.37823e-03 -5.5789340114e-01 -5.5196899843e-01
28.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 8.8360e-03 1.0483e-01 2.5530e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.42182 0.64867 0.41235 -0.03601 -0.01033 0.00335 3.54617e-03 2.37823e-03 -5.5789339965e-01 -5.5196899845e-01
30.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 9.1890e-03 1.0483e-01 -4.5798e-04 -3.9566e-05 6.7657e-02 -9.9824e-07 0.42279 0.64867 0.41138 -0.03743 0.00175 0.00044 3.54617e-03 2.37823e-03 -5.5789339823e-01 -5.5196899847e-01
32.000 0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 8.5552e-03 1.0483e-01 -3.4232e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.42206 0.64868 0.41210 -0.03490 0.01365 -0.00247 3.54617e-03 2.37824e-03 -5.5789340212e-01 -5.5196899848e-01
34.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 7.0013e-03 1.0483e-01 -6.0283e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41995 0.64869 0.41419 -0.02868 0.02411 -0.00448 3.54617e-03 2.37824e-03 -5.5789340724e-01 -5.5196899850e-01
36.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 4.6917e-03 1.0483e-01 -7.9968e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41722 0.64871 0.41690 -0.01943 0.03202 -0.00500 3.54617e-03 2.37825e-03 -5.5789341676e-01 -5.5196899851e-01
38.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 1.8705e-03 1.0483e-01 -9.1197e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41480 0.64873 0.41930 -0.00813 0.03654 -0.00404 3.54617e-03 2.37826e-03 -5.5789342833e-01 -5.5196899851e-01
40.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -1.1712e-03 1.0483e-01 -9.2764e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41342 0.64875 0.42066 0.00406 0.03719 -0.00208 3.54617e-03 2.37827e-03 -5.5789344265e-01 -5.5196899852e-01
42.005 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -4.0965e-03 1.0483e-01 -8.4489e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41337 0.64878 0.42069 0.01578 0.03390 0.00008 3.54617e-03 2.37829e-03 -5.5789345885e-01 -5.5196899853e-01
44.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -6.6032e-03 1.0482e-01 -6.7254e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41440 0.64880 0.41963 0.02583 0.02702 0.00167 3.54617e-03 2.37831e-03 -5.5789347624e-01 -5.5196899853e-01
46.005 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -8.4257e-03 1.0482e-01 -4.2876e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41592 0.64881 0.41810 0.03315 0.01727 0.00225 3.54617e-03 2.37833e-03 -5.5789349434e-01 -5.5196899854e-01
48.005 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -9.3708e-03 1.0482e-01 -1.3927e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41721 0.64882 0.41680 0.03694 0.00569 0.00185 3.54617e-03 2.37834e-03 -5.5789351218e-01 -5.5196899854e-01
50.005 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -9.3382e-03 1.0482e-01 1.6535e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41778 0.64883 0.41623 0.03683 -0.00649 0.00092 3.54617e-03 2.37836e-03 -5.5789352922e-01 -5.5196899855e-01
52.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -8.3308e-03 1.0482e-01 4.5293e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41754 0.64883 0.41647 0.03280 -0.01800 0.00007 3.54617e-03 2.37837e-03 -5.5789354459e-01 -5.5196899855e-01
54.005 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -6.4548e-03 1.0482e-01 6.9309e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41682 0.64882 0.41720 0.02530 -0.02761 -0.00018 3.54617e-03 2.37839e-03 -5.5789355776e-01 -5.5196899856e-01
56.005 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -3.9083e-03 1.0483e-01 8.6048e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41619 0.64880 0.41784 0.01511 -0.03430 0.00033 3.54617e-03 2.37840e-03 -5.5789356811e-01 -5.5196899856e-01
58.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -9.6019e-04 1.0483e-01 9.3742e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41619 0.64879 0.41786 0.00332 -0.03736 0.00131 3.54617e-03 2.37840e-03 -5.5789357527e-01 -5.5196899856e-01
60.005 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 2.0780e-03 1.0483e-01 9.1583e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41704 0.64877 0.41703 -0.00884 -0.03649 0.00220 3.54617e-03 2.37841e-03 -5.5789357894e-01 -5.5196899857e-01
62.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 4.8854e-03 1.0483e-01 7.9803e-03 -3.9566e-05 6.7657e-02 -9.9824e-07 0.41854 0.64875 0.41555 -0.02006 -0.03175 0.00239 3.54617e-03 2.37841e-03 -5.5789357899e-01 -5.5196899857e-01
