# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 3.6746e-02 5.0845e-01 -1.1321e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.53968 0.41544 0.41613 -0.04002 0.01179 -0.03460 5.32899e-02 7.27151e-30 -5.6597382351e-01 -5.1268394632e-01
2.005 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 8.6313e-03 5.1246e-01 -3.7687e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.40863 0.41213 0.52941 -0.00974 0.03955 -0.03546 5.37139e-02 1.88953e-03 -5.7012246985e-01 -5.1451903597e-01
4.005 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -2.8453e-02 5.1269e-01 -2.7076e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.46875 0.41202 0.46919 0.02945 0.02867 0.06970 5.37385e-02 1.88945e-03 -5.7015072147e-01 -5.1452274758e-01
6.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -3.8127e-02 5.1265e-01 1.0410e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.52941 0.41209 0.40854 0.03983 -0.01084 -0.03456 5.37354e-02 1.87596e-03 -5.7013436039e-01 -5.1452300751e-01
8.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -1.0597e-02 5.1265e-01 3.7893e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.40868 0.41207 0.52928 0.01077 -0.03982 -0.03482 5.37334e-02 1.87917e-03 -5.7013567241e-01 -5.1452307629e-01
10.000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 2.7004e-02 5.1268e-01 2.8072e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.46926 0.41200 0.46877 -0.02878 -0.02931 0.06970 5.37343e-02 1.87772e-03 -5.7013515767e-01 -5.1452313744e-01
12.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 3.7493e-02 5.1269e-01 -9.2842e-03 -1.2666e-04 2.0963e-01 1.2420e-05 0.52910 0.41196 0.40898 -0.03959 0.01004 -0.03562 5.37338e-02 1.87741e-03 -5.7013437591e-01 -5.1452320008e-01
14.005 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 1.0777e-02 5.1266e-01 -3.6956e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.40796 0.41194 0.53015 -0.01128 0.03896 -0.03415 5.37331e-02 1.87713e-03 -5.7013349055e-01 -5.1452325864e-01
16.005 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -2.6253e-02 5.1264e-01 -2.7996e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.47015 0.41193 0.46799 0.02766 0.02918 0.07019 5.37328e-02 1.87620e-03 -5.7013226312e-01 -5.1452331742e-01
18.005 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -3.7126e-02 5.1262e-01 8.0481e-03 -1.2666e-04 2.0963e-01 1.2420e-05 0.52956 0.41187 0.40864 0.03867 -0.00901 -0.03619 5.37321e-02 1.87540e-03 -5.7013085764e-01 -5.1452337476e-01
20.000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -1.1982e-02 5.1263e-01 3.5239e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.40753 0.41176 0.53080 0.01167 -0.03728 -0.03482 5.37316e-02 1.87423e-03 -5.7012928702e-01 -5.1452342950e-01
22.000 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 2.3697e-02 5.1265e-01 2.7450e-02 -1.2666e-04 2.0963e-01 1.2420e-05 0.46969 0.41162 0.46880 -0.02577 -0.02837 0.07115 5.37311e-02 1.87302e-03 -5.7012757759e-01 -5.1452348324e-01
