# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 7.5641e-02 5.9103e-01 -1.3497e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.47595 0.69055 0.50864 -0.06904 0.12055 -0.03390 1.14246e-01 8.65499e-30 -5.3709175511e-01 -4.2284569511e-01
2.005 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -1.4369e-01 5.9419e-01 -5.6480e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.51580 0.68608 0.45845 0.12676 0.04974 0.02526 1.14886e-01 8.51140e-04 -5.3945789489e-01 -4.2372029632e-01
4.005 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -3.7033e-02 5.9414e-01 1.4742e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.44774 0.68537 0.52685 0.03137 -0.13163 -0.01546 1.14867e-01 8.97038e-04 -5.3951080029e-01 -4.2374635649e-01
6.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 1.4887e-01 5.9417e-01 1.5170e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.53309 0.68466 0.44229 -0.13414 -0.01313 0.00756 1.14851e-01 8.98132e-04 -5.3950644038e-01 -4.2375762673e-01
8.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -8.3431e-03 5.9412e-01 -1.5040e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.44278 0.68498 0.53224 0.00599 0.13480 0.00057 1.14855e-01 8.93489e-04 -5.3950947502e-01 -4.2376100586e-01
10.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.5042e-01 5.9402e-01 2.9673e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.52556 0.68588 0.44848 0.13326 -0.02515 -0.01107 1.14856e-01 8.87497e-04 -5.3950764799e-01 -4.2376442482e-01
12.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 4.9252e-02 5.9408e-01 1.4572e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.45729 0.68603 0.51662 -0.04418 -0.12865 0.02400 1.14847e-01 8.85050e-04 -5.3950036579e-01 -4.2376792798e-01
14.005 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 1.3613e-01 5.9412e-01 -6.7534e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.50839 0.68546 0.46621 -0.12094 0.06125 -0.03581 1.14840e-01 8.82448e-04 -5.3949407154e-01 -4.2377136228e-01
16.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -8.5851e-02 5.9395e-01 -1.2339e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.47404 0.68505 0.50103 0.07717 0.11042 0.04343 1.14832e-01 8.88669e-04 -5.3949554400e-01 -4.2377473401e-01
18.005 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.0923e-01 5.9391e-01 1.0360e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.49296 0.68516 0.48197 0.09812 -0.09228 -0.04490 1.14830e-01 8.93327e-04 -5.3950099983e-01 -4.2377804655e-01
20.000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 1.1918e-01 5.9407e-01 9.4758e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.49180 0.68558 0.48260 -0.10554 -0.08511 0.04079 1.14835e-01 8.85147e-04 -5.3950202984e-01 -4.2378142313e-01
22.000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 7.8714e-02 5.9405e-01 -1.3197e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.46932 0.68604 0.50460 -0.07005 0.11663 -0.03372 1.14833e-01 8.78928e-04 -5.3949707326e-01 -4.2378484789e-01
24.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.4040e-01 5.9388e-01 -6.0757e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.51781 0.68595 0.45628 0.12473 0.05295 0.02628 1.14825e-01 8.79313e-04 -5.3949260524e-01 -4.2378823712e-01
26.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -3.9953e-02 5.9387e-01 1.4513e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.44700 0.68521 0.52790 0.03448 -0.13027 -0.01956 1.14815e-01 8.88500e-04 -5.3949555934e-01 -4.2379162023e-01
28.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 1.4867e-01 5.9398e-01 1.6862e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.53169 0.68487 0.44351 -0.13381 -0.01563 0.01235 1.14813e-01 8.95312e-04 -5.3950328108e-01 -4.2379495620e-01
30.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -5.6933e-03 5.9394e-01 -1.5185e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.44536 0.68560 0.52902 0.00331 0.13529 -0.00227 1.14820e-01 8.88358e-04 -5.3950656474e-01 -4.2379832872e-01
32.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -1.5194e-01 5.9383e-01 2.5728e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.52318 0.68635 0.45041 0.13397 -0.02232 -0.01119 1.14818e-01 8.82880e-04 -5.3950231552e-01 -4.2380174166e-01
34.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 4.4392e-02 5.9388e-01 1.4639e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.45652 0.68598 0.51751 -0.04077 -0.12941 0.02543 1.14809e-01 8.81414e-04 -5.3949543173e-01 -4.2380512066e-01
36.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 1.3623e-01 5.9391e-01 -6.3706e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.51248 0.68519 0.46245 -0.12185 0.05805 -0.03657 1.14800e-01 8.86072e-04 -5.3949411974e-01 -4.2380851624e-01
38.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -8.3658e-02 5.9375e-01 -1.2441e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.46892 0.68514 0.50605 0.07449 0.11200 0.04198 1.14794e-01 8.93976e-04 -5.3949938894e-01 -4.2381186245e-01
40.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.1177e-01 5.9375e-01 1.0268e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.49570 0.68570 0.47861 0.10016 -0.09058 -0.04180 1.14799e-01 8.88120e-04 -5.3950273279e-01 -4.2381520670e-01
42.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 1.1794e-01 5.9389e-01 9.7965e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.49175 0.68610 0.48210 -0.10433 -0.08706 0.03821 1.14802e-01 8.79359e-04 -5.3949958665e-01 -4.2381860367e-01
44.005 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 8.1513e-02 5.9385e-01 -1.2957e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.46743 0.68607 0.50650 -0.07190 0.11520 -0.03375 1.14794e-01 8.77898e-04 -5.3949406802e-01 -4.2382198423e-01
46.005 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -1.3792e-01 5.9367e-01 -6.2370e-02 -2.2401e-04 3.8664e-01 3.2689e-05 0.51918 0.68567 0.45524 0.12332 0.05469 0.02929 1.14785e-01 8.84056e-04 -5.3949393715e-01 -4.2382536912e-01
48.005 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 -4.0884e-02 5.9367e-01 1.4414e-01 -2.2401e-04 3.8664e-01 3.2689e-05 0.44819 0.68519 0.52671 0.03627 -0.12947 -0.02383 1.14778e-01 8.94149e-04 -5.3950091378e-01 -4.2382871577e-01
