# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 1.9273e-02 4.8688e-01 -1.2493e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.43330 0.40529 0.43887 -0.01731 0.01116 0.00357 4.79198e-02 7.19180e-30 -5.7667802935e-01 -5.2875819703e-01
2.005 -0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 1.9161e-03 4.9190e-01 -2.2938e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.43256 0.40112 0.42414 -0.00184 0.01981 0.00205 4.84158e-02 1.97152e-03 -5.8106930566e-01 -5.3068198129e-01
4.005 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -1.6947e-02 4.9185e-01 -1.5876e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.42951 0.40116 0.42714 0.01440 0.01366 -0.00481 4.84121e-02 1.97642e-03 -5.8107147185e-01 -5.3068298518e-01
6.000 0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -2.3050e-02 4.9182e-01 3.1899e-03 -1.2159e-04 1.9685e-01 1.7800e-05 0.42312 0.40119 0.43359 0.01958 -0.00278 -0.00013 4.84088e-02 1.95884e-03 -5.8105074804e-01 -5.3068305782e-01
8.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -1.1894e-02 4.9183e-01 1.9781e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.42948 0.40117 0.42722 0.00992 -0.01702 0.00540 4.84095e-02 1.96409e-03 -5.8105668436e-01 -5.3068306895e-01
10.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 7.9649e-03 4.9184e-01 2.1303e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.43357 0.40114 0.42316 -0.00716 -0.01825 -0.00250 4.84094e-02 1.96465e-03 -5.8105713232e-01 -5.3068307890e-01
12.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 2.1439e-02 4.9185e-01 6.6790e-03 -1.2159e-04 1.9685e-01 1.7800e-05 0.42448 0.40112 0.43227 -0.01869 -0.00563 -0.00459 4.84094e-02 1.96463e-03 -5.8105714053e-01 -5.3068308816e-01
14.005 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 1.8337e-02 4.9185e-01 -1.2837e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.42480 0.40111 0.43196 -0.01595 0.01112 0.00513 4.84095e-02 1.96452e-03 -5.8105709675e-01 -5.3068309714e-01
16.005 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 1.1810e-03 4.9184e-01 -2.2497e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.43446 0.40112 0.42229 -0.00119 0.01935 0.00221 4.84095e-02 1.96443e-03 -5.8105703250e-01 -5.3068310605e-01
18.005 -0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 -1.6990e-02 4.9183e-01 -1.5092e-02 -1.2159e-04 1.9685e-01 1.7800e-05 0.42893 0.40114 0.42781 0.01437 0.01293 -0.00664 4.84095e-02 1.96436e-03 -5.8105694116e-01 -5.3068311491e-01
