# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 1.6174e-01 2.7636e-01 -1.5245e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.43447 0.95239 1.48222 -0.61934 0.58389 0.39938 1.02250e-02 2.31180e-29 -4.5873037060e-01 -4.4850533613e-01
2.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 1.4903e-01 2.7761e-01 -1.6566e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.47597 0.93767 1.39310 -0.55921 0.62144 0.39094 1.04533e-02 9.24652e-04 -4.6144444907e-01 -4.5006649789e-01
4.005 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 1.3440e-01 2.7704e-01 -1.7659e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.52373 0.92925 1.31648 -0.50075 0.65754 0.37435 1.04146e-02 1.84999e-03 -4.6266938852e-01 -4.5040478114e-01
6.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 1.1929e-01 2.7676e-01 -1.8662e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.57544 0.92541 1.25119 -0.44286 0.69265 0.35046 1.03262e-02 2.43453e-03 -4.6324469443e-01 -4.5048393265e-01
8.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 1.0349e-01 2.7661e-01 -1.9557e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.62616 0.92326 1.19330 -0.38329 0.72451 0.31857 1.02637e-02 2.78920e-03 -4.6355573887e-01 -4.5050285042e-01
10.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 8.7107e-02 2.7658e-01 -2.0336e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.67466 0.92275 1.14345 -0.32243 0.75287 0.27899 1.02352e-02 2.86328e-03 -4.6361795234e-01 -4.5051950507e-01
12.005 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 7.0153e-02 2.7663e-01 -2.0994e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.71911 0.92384 1.10243 -0.26009 0.77783 0.23193 1.02492e-02 2.68446e-03 -4.6346637942e-01 -4.5053275698e-01
14.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.2769e-02 2.7675e-01 -2.1520e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.75672 0.92597 1.07103 -0.19611 0.79875 0.17874 1.02730e-02 2.37303e-03 -4.6318837764e-01 -4.5054235899e-01
16.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 3.4989e-02 2.7687e-01 -2.1903e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.78545 0.92818 1.04891 -0.13021 0.81452 0.12081 1.02774e-02 2.06866e-03 -4.6289551296e-01 -4.5054947386e-01
18.005 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.6928e-02 2.7696e-01 -2.2133e-01 -3.9310e-05 7.4020e-02 -2.2706e-06 1.80364 0.92965 1.03567 -0.06294 0.82404 0.05936 1.02647e-02 1.86298e-03 -4.6268313186e-01 -4.5055546382e-01
