# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 1.0215e-01 1.5893e-01 -1.6707e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.52724 1.40072 0.95922 -0.39754 0.65109 0.55585 5.81745e-03 2.40254e-29 -4.5799644718e-01 -4.5217899717e-01
2.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 8.8624e-02 1.5989e-01 -1.7538e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.59098 1.38111 0.86161 -0.33867 0.67046 0.49543 5.94110e-03 8.06398e-04 -4.6040351392e-01 -4.5365601595e-01
4.005 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 7.3971e-02 1.5981e-01 -1.8134e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.65234 1.37020 0.78101 -0.28142 0.68893 0.42622 5.94467e-03 1.46636e-03 -4.6138257745e-01 -4.5397155096e-01
6.000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 5.9085e-02 1.5978e-01 -1.8641e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.70800 1.36548 0.71606 -0.22453 0.70635 0.34911 5.92242e-03 1.87620e-03 -4.6183950101e-01 -4.5404088003e-01
8.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 4.3842e-02 1.5975e-01 -1.9041e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.75294 1.36289 0.66537 -0.16637 0.72054 0.26424 5.90554e-03 2.15305e-03 -4.6211390360e-01 -4.5405531723e-01
10.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 2.8347e-02 1.5973e-01 -1.9320e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.78514 1.36095 0.62931 -0.10715 0.73041 0.17352 5.87786e-03 2.35953e-03 -4.6230470088e-01 -4.5406731671e-01
12.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 1.2653e-02 1.5971e-01 -1.9480e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.80447 1.35977 0.60843 -0.04739 0.73586 0.07854 5.85679e-03 2.46063e-03 -4.6239488158e-01 -4.5407746231e-01
14.005 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -3.0704e-03 1.5971e-01 -1.9518e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.80993 1.35941 0.60330 0.01201 0.73696 -0.01845 5.84839e-03 2.46156e-03 -4.6239575392e-01 -4.5408580229e-01
16.005 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -1.8774e-02 1.5971e-01 -1.9435e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.80062 1.36003 0.61424 0.07094 0.73394 -0.11544 5.85095e-03 2.37810e-03 -4.6232144484e-01 -4.5409240225e-01
18.005 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -3.4369e-02 1.5970e-01 -1.9229e-01 -3.7807e-05 7.3233e-02 3.3532e-06 1.77593 1.36151 0.64108 0.12947 0.72679 -0.20969 5.85770e-03 2.24675e-03 -4.6220187207e-01 -4.5409742112e-01
