# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 1.0600e-02 1.2247e-01 -2.2641e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.42906 0.62387 0.45976 -0.04074 0.08651 -0.01757 4.53242e-03 9.09843e-30 -5.5277804371e-01 -5.4824562433e-01
2.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 1.9760e-03 1.2493e-01 -2.5217e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.41385 0.61132 0.45906 -0.00758 0.09271 -0.00339 4.62346e-03 2.33003e-03 -5.5758069245e-01 -5.5062720250e-01
4.005 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -6.9815e-03 1.2500e-01 -2.4328e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.41685 0.61095 0.45564 0.02529 0.08935 0.01213 4.62619e-03 2.43034e-03 -5.5768612538e-01 -5.5062959559e-01
6.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -1.5048e-02 1.2500e-01 -2.0378e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.42930 0.61097 0.44315 0.05488 0.07486 0.02179 4.62629e-03 2.43339e-03 -5.5768928644e-01 -5.5062960801e-01
8.000 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -2.1241e-02 1.2499e-01 -1.3842e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.44507 0.61100 0.42735 0.07761 0.05089 0.02103 4.62629e-03 2.43346e-03 -5.5768935729e-01 -5.5062960951e-01
10.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -2.4756e-02 1.2499e-01 -5.5519e-03 -4.3980e-05 7.4018e-02 -9.2880e-07 0.45652 0.61103 0.41588 0.09052 0.02048 0.01019 4.62629e-03 2.43349e-03 -5.5768939198e-01 -5.5062961060e-01
12.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -2.5145e-02 1.2499e-01 3.4680e-03 -4.3980e-05 7.4018e-02 -9.2880e-07 0.45813 0.61104 0.41425 0.09197 -0.01261 -0.00549 4.62629e-03 2.43349e-03 -5.5768939509e-01 -5.5062961141e-01
14.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -2.2357e-02 1.2499e-01 1.2033e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.44917 0.61104 0.42321 0.08175 -0.04403 -0.01834 4.62629e-03 2.43352e-03 -5.5768941638e-01 -5.5062961203e-01
16.005 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -1.6747e-02 1.2500e-01 1.9084e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.43408 0.61104 0.43831 0.06119 -0.06990 -0.02220 4.62629e-03 2.43353e-03 -5.5768942807e-01 -5.5062961251e-01
18.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -9.0225e-03 1.2500e-01 2.3728e-02 -4.3980e-05 7.4018e-02 -9.2880e-07 0.42021 0.61102 0.45219 0.03288 -0.08695 -0.01529 4.62629e-03 2.43355e-03 -5.5768945114e-01 -5.5062961288e-01
