# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 9.3827e-02 1.8434e-01 -1.5427e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.01674 0.94047 0.67152 -0.23829 0.39199 0.33397 8.34250e-03 1.67270e-29 -4.9983475089e-01 -4.9149225043e-01
2.005 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 6.9465e-02 1.8600e-01 -1.6718e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.08888 0.92363 0.56975 -0.17214 0.41454 0.26121 8.55406e-03 1.32812e-03 -5.0316531312e-01 -4.9328313715e-01
4.005 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 4.3086e-02 1.8611e-01 -1.7505e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.14663 0.91694 0.50053 -0.10626 0.43153 0.16953 8.46690e-03 2.09079e-03 -5.0408172260e-01 -4.9352403937e-01
6.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 1.6058e-02 1.8613e-01 -1.7937e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.18017 0.91531 0.46392 -0.03975 0.44149 0.06468 8.43256e-03 2.33270e-03 -5.0431907329e-01 -4.9355381118e-01
8.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.1362e-02 1.8612e-01 -1.7971e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.18239 0.91518 0.46093 0.02765 0.44227 -0.04585 8.42582e-03 2.38050e-03 -5.0436397740e-01 -4.9355765770e-01
10.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -3.8546e-02 1.8609e-01 -1.7603e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.15294 0.91625 0.49163 0.09466 0.43355 -0.15211 8.42936e-03 2.25745e-03 -5.0424728414e-01 -4.9356047993e-01
12.005 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -6.4942e-02 1.8605e-01 -1.6825e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.09329 0.91753 0.55310 0.15998 0.41473 -0.24480 8.42841e-03 2.09777e-03 -5.0408896425e-01 -4.9356278834e-01
14.005 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -8.9779e-02 1.8603e-01 -1.5653e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 1.00836 0.91824 0.63924 0.22141 0.38589 -0.31490 8.42427e-03 2.00448e-03 -5.0399304742e-01 -4.9356429572e-01
16.005 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.1248e-01 1.8601e-01 -1.4108e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 0.90541 0.91804 0.74209 0.27733 0.34760 -0.35589 8.42374e-03 2.01813e-03 -5.0400710767e-01 -4.9356523856e-01
18.005 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.3254e-01 1.8602e-01 -1.2234e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 0.79439 0.91745 0.85229 0.32646 0.30124 -0.36388 8.42540e-03 2.08792e-03 -5.0407931232e-01 -4.9356599250e-01
20.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.4948e-01 1.8602e-01 -1.0084e-01 -4.8859e-05 9.0537e-02 -4.0601e-07 0.68626 0.91690 0.95944 0.36785 0.24826 -0.33826 8.42538e-03 2.16485e-03 -5.0415679804e-01 -4.9356657595e-01
22.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.6304e-01 1.8601e-01 -7.6981e-02 -4.8859e-05 9.0537e-02 -4.0601e-07 0.59083 0.91679 1.05434 0.40112 0.18965 -0.28145 8.42455e-03 2.19707e-03 -5.0418856500e-01 -4.9356694837e-01
24.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.7287e-01 1.8601e-01 -5.1361e-02 -4.8859e-05 9.0537e-02 -4.0601e-07 0.51716 0.91711 1.12808 0.42545 0.12665 -0.19889 8.42472e-03 2.17770e-03 -5.0416962396e-01 -4.9356720197e-01
