# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 1.3377e-03 1.0268e-01 -8.9177e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.42426 0.66166 0.42348 -0.00607 0.03680 -0.00179 3.47090e-03 9.55357e-30 -5.5330379457e-01 -5.4983289281e-01
2.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -1.5972e-03 1.0479e-01 -9.0076e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41639 0.64833 0.41691 0.00588 0.03582 -0.00104 3.54216e-03 2.28564e-03 -5.5799889593e-01 -5.5217109564e-01
4.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -4.3918e-03 1.0486e-01 -8.0528e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41634 0.64790 0.41661 0.01703 0.03197 -0.00045 3.54453e-03 2.38426e-03 -5.5810233256e-01 -5.5217355109e-01
6.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -6.7269e-03 1.0486e-01 -6.2580e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41682 0.64790 0.41611 0.02634 0.02481 -0.00032 3.54462e-03 2.38817e-03 -5.5810635368e-01 -5.5217356471e-01
8.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -8.3691e-03 1.0486e-01 -3.8044e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41720 0.64790 0.41572 0.03289 0.01502 -0.00081 3.54462e-03 2.38827e-03 -5.5810646016e-01 -5.5217356602e-01
10.000 0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -9.1383e-03 1.0486e-01 -9.5491e-04 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41702 0.64790 0.41590 0.03595 0.00364 -0.00168 3.54463e-03 2.38848e-03 -5.5810667643e-01 -5.5217356691e-01
12.005 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -8.9521e-03 1.0486e-01 1.9970e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41607 0.64789 0.41686 0.03519 -0.00815 -0.00239 3.54463e-03 2.38849e-03 -5.5810668945e-01 -5.5217356753e-01
14.005 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -7.8317e-03 1.0486e-01 4.7248e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41459 0.64788 0.41835 0.03069 -0.01903 -0.00239 3.54463e-03 2.38857e-03 -5.5810676470e-01 -5.5217356797e-01
16.005 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -5.8968e-03 1.0486e-01 6.9477e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41314 0.64786 0.41983 0.02295 -0.02790 -0.00137 3.54463e-03 2.38856e-03 -5.5810676031e-01 -5.5217356828e-01
18.005 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -3.3528e-03 1.0486e-01 8.4315e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41238 0.64784 0.42060 0.01276 -0.03380 0.00054 3.54463e-03 2.38858e-03 -5.5810678020e-01 -5.5217356850e-01
20.000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -4.7652e-04 1.0486e-01 9.0194e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41283 0.64781 0.42018 0.00126 -0.03613 0.00280 3.54463e-03 2.38858e-03 -5.5810678077e-01 -5.5217356865e-01
22.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 2.4416e-03 1.0486e-01 8.6531e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41459 0.64779 0.41844 -0.01041 -0.03464 0.00464 3.54463e-03 2.38859e-03 -5.5810678506e-01 -5.5217356877e-01
24.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 5.0857e-03 1.0487e-01 7.3695e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41723 0.64777 0.41582 -0.02099 -0.02948 0.00532 3.54463e-03 2.38859e-03 -5.5810679004e-01 -5.5217356885e-01
26.000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 7.1758e-03 1.0487e-01 5.3054e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41998 0.64775 0.41309 -0.02934 -0.02121 0.00444 3.54463e-03 2.38859e-03 -5.5810678924e-01 -5.5217356891e-01
28.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 8.4909e-03 1.0487e-01 2.6800e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.42193 0.64774 0.41115 -0.03460 -0.01069 0.00217 3.54463e-03 2.38860e-03 -5.5810679432e-01 -5.5217356895e-01
30.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 8.8917e-03 1.0487e-01 -2.2800e-04 -3.9651e-05 6.7605e-02 -3.1994e-07 0.42239 0.64774 0.41069 -0.03619 0.00096 -0.00085 3.54463e-03 2.38859e-03 -5.5810679345e-01 -5.5217356899e-01
32.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 8.3362e-03 1.0487e-01 -3.1101e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.42117 0.64774 0.41191 -0.03397 0.01251 -0.00370 3.54463e-03 2.38860e-03 -5.5810679706e-01 -5.5217356901e-01
34.000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 6.8831e-03 1.0487e-01 -5.6605e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41865 0.64775 0.41442 -0.02815 0.02273 -0.00547 3.54463e-03 2.38860e-03 -5.5810679702e-01 -5.5217356903e-01
36.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 4.6867e-03 1.0487e-01 -7.6085e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41563 0.64776 0.41743 -0.01936 0.03054 -0.00564 3.54463e-03 2.38860e-03 -5.5810679970e-01 -5.5217356904e-01
38.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 1.9795e-03 1.0486e-01 -8.7473e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41304 0.64778 0.42000 -0.00853 0.03511 -0.00424 3.54463e-03 2.38860e-03 -5.5810680039e-01 -5.5217356906e-01
40.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -9.5884e-04 1.0486e-01 -8.9550e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41165 0.64780 0.42137 0.00323 0.03596 -0.00181 3.54463e-03 2.38860e-03 -5.5810680239e-01 -5.5217356907e-01
42.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -3.8024e-03 1.0486e-01 -8.2077e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41176 0.64783 0.42123 0.01462 0.03300 0.00081 3.54463e-03 2.38860e-03 -5.5810680338e-01 -5.5217356907e-01
44.005 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -6.2569e-03 1.0486e-01 -6.5855e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41314 0.64785 0.41984 0.02445 0.02653 0.00279 3.54463e-03 2.38861e-03 -5.5810680464e-01 -5.5217356908e-01
46.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -8.0620e-03 1.0486e-01 -4.2597e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41514 0.64787 0.41782 0.03169 0.01725 0.00361 3.54463e-03 2.38861e-03 -5.5810680517e-01 -5.5217356909e-01
48.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -9.0259e-03 1.0486e-01 -1.4756e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41701 0.64788 0.41593 0.03556 0.00613 0.00325 3.54463e-03 2.38861e-03 -5.5810680528e-01 -5.5217356909e-01
50.005 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -9.0459e-03 1.0486e-01 1.4724e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41815 0.64789 0.41479 0.03567 -0.00565 0.00210 3.54463e-03 2.38861e-03 -5.5810680455e-01 -5.5217356910e-01
52.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -8.1191e-03 1.0486e-01 4.2728e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41836 0.64789 0.41457 0.03198 -0.01683 0.00080 3.54463e-03 2.38860e-03 -5.5810680291e-01 -5.5217356910e-01
54.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -6.3428e-03 1.0486e-01 6.6294e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41786 0.64789 0.41507 0.02490 -0.02625 -0.00008 3.54463e-03 2.38860e-03 -5.5810680020e-01 -5.5217356911e-01
56.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -3.9042e-03 1.0486e-01 8.2931e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41716 0.64788 0.41579 0.01518 -0.03290 -0.00028 3.54463e-03 2.38860e-03 -5.5810679627e-01 -5.5217356911e-01
58.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -1.0607e-03 1.0486e-01 9.0878e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41677 0.64787 0.41619 0.00383 -0.03607 0.00009 3.54463e-03 2.38859e-03 -5.5810679110e-01 -5.5217356912e-01
60.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 1.8876e-03 1.0486e-01 8.9297e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41699 0.64785 0.41598 -0.00794 -0.03544 0.00060 3.54463e-03 2.38859e-03 -5.5810678463e-01 -5.5217356912e-01
62.005 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 4.6293e-03 1.0487e-01 7.8355e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41775 0.64784 0.41524 -0.01887 -0.03106 0.00072 3.54463e-03 2.38858e-03 -5.5810677693e-01 -5.5217356913e-01
64.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 6.8751e-03 1.0487e-01 5.9210e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41860 0.64782 0.41440 -0.02783 -0.02341 0.00012 3.54463e-03 2.38857e-03 -5.5810676806e-01 -5.5217356913e-01
66.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 8.3881e-03 1.0487e-01 3.3888e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41897 0.64781 0.41404 -0.03385 -0.01329 -0.00117 3.54463e-03 2.38856e-03 -5.5810675818e-01 -5.5217356913e-01
68.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 9.0089e-03 1.0487e-01 5.0686e-04 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41843 0.64780 0.41459 -0.03631 -0.00177 -0.00272 3.54463e-03 2.38855e-03 -5.5810674749e-01 -5.5217356914e-01
70.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 8.6727e-03 1.0487e-01 -2.4200e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41689 0.64779 0.41614 -0.03494 0.00992 -0.00386 3.54463e-03 2.38854e-03 -5.5810673623e-01 -5.5217356914e-01
72.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 7.4159e-03 1.0487e-01 -5.0824e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41471 0.64778 0.41833 -0.02990 0.02055 -0.00398 3.54463e-03 2.38853e-03 -5.5810672469e-01 -5.5217356915e-01
74.005 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 5.3724e-03 1.0487e-01 -7.1989e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41261 0.64778 0.42043 -0.02171 0.02900 -0.00279 3.54463e-03 2.38852e-03 -5.5810671317e-01 -5.5217356915e-01
76.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 2.7590e-03 1.0486e-01 -8.5460e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41137 0.64779 0.42167 -0.01124 0.03437 -0.00048 3.54463e-03 2.38850e-03 -5.5810670201e-01 -5.5217356915e-01
78.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -1.4687e-04 1.0486e-01 -8.9816e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41156 0.64779 0.42147 0.00040 0.03610 0.00231 3.54463e-03 2.38849e-03 -5.5810669151e-01 -5.5217356916e-01
80.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -3.0372e-03 1.0486e-01 -8.4603e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41327 0.64780 0.41975 0.01197 0.03400 0.00468 3.54463e-03 2.38848e-03 -5.5810668199e-01 -5.5217356916e-01
82.005 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -5.6055e-03 1.0486e-01 -7.0380e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41606 0.64781 0.41695 0.02225 0.02829 0.00581 3.54463e-03 2.38848e-03 -5.5810667374e-01 -5.5217356917e-01
84.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -7.5795e-03 1.0486e-01 -4.8656e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.41908 0.64782 0.41393 0.03016 0.01959 0.00530 3.54463e-03 2.38847e-03 -5.5810666698e-01 -5.5217356917e-01
86.005 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -8.7500e-03 1.0486e-01 -2.1740e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.42138 0.64782 0.41162 0.03485 0.00880 0.00326 3.54463e-03 2.38847e-03 -5.5810666192e-01 -5.5217356917e-01
88.005 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -8.9927e-03 1.0486e-01 7.5147e-04 -3.9651e-05 6.7605e-02 -3.1994e-07 0.42225 0.64783 0.41075 0.03583 -0.00292 0.00034 3.54463e-03 2.38846e-03 -5.5810665868e-01 -5.5217356918e-01
90.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -8.2815e-03 1.0486e-01 3.6004e-03 -3.9651e-05 6.7605e-02 -3.1994e-07 0.42147 0.64783 0.41152 0.03300 -0.01433 -0.00253 3.54463e-03 2.38846e-03 -5.5810665733e-01 -5.5217356918e-01
