# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 6.7599e-02 2.6515e-01 -1.1305e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.61019 0.57675 0.46373 -0.09696 0.16250 0.13809 1.69671e-02 9.58778e-30 -5.4775249293e-01 -5.3078543546e-01
2.005 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 2.0994e-02 2.6904e-01 -1.2922e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.66864 0.56440 0.38211 -0.02932 0.17977 0.04814 1.72178e-02 2.41269e-03 -5.5239958814e-01 -5.3276907987e-01
4.005 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -2.8184e-02 2.6871e-01 -1.2862e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.66488 0.56627 0.38868 0.03889 0.17935 -0.06387 1.71983e-02 1.99642e-03 -5.5199349023e-01 -5.3279875688e-01
6.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -7.3432e-02 2.6875e-01 -1.0929e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.58299 0.56615 0.46967 0.10183 0.15257 -0.14064 1.72023e-02 2.07654e-03 -5.5207858517e-01 -5.3279975389e-01
8.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -1.0870e-01 2.6869e-01 -7.4718e-02 -7.2438e-05 1.2800e-01 5.7054e-08 0.47136 0.56664 0.58131 0.15121 0.10461 -0.14100 1.72001e-02 2.03456e-03 -5.5203449336e-01 -5.3279985884e-01
10.000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.2866e-01 2.6870e-01 -2.9451e-02 -7.2438e-05 1.2800e-01 5.7054e-08 0.38997 0.56676 0.66223 0.17932 0.04141 -0.06510 1.72016e-02 2.06325e-03 -5.5206475697e-01 -5.3279991740e-01
12.005 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -1.3053e-01 2.6868e-01 2.0162e-02 -7.2438e-05 1.2800e-01 5.7054e-08 0.38243 0.56696 0.66983 0.18210 -0.02809 0.04564 1.72004e-02 2.04081e-03 -5.5204120759e-01 -5.3279995692e-01
14.005 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -1.1385e-01 2.6871e-01 6.6809e-02 -7.2438e-05 1.2800e-01 5.7054e-08 0.45226 0.56682 0.59995 0.15867 -0.09346 0.13148 1.72012e-02 2.05569e-03 -5.5205682703e-01 -5.3279998305e-01
16.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -8.1161e-02 2.6871e-01 1.0397e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.56229 0.56665 0.49025 0.11277 -0.14537 0.14676 1.72005e-02 2.04361e-03 -5.5204412113e-01 -5.3280000404e-01
18.005 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -3.7107e-02 2.6874e-01 1.2637e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.65344 0.56630 0.39935 0.05115 -0.17640 0.08252 1.72009e-02 2.05142e-03 -5.5205229829e-01 -5.3280002073e-01
20.000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 1.1890e-02 2.6877e-01 1.3101e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.67603 0.56603 0.37711 -0.01707 -0.18263 -0.02689 1.72005e-02 2.04546e-03 -5.5204600519e-01 -5.3280003620e-01
22.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 5.9228e-02 2.6880e-01 1.1733e-01 -7.2438e-05 1.2800e-01 5.7054e-08 0.61689 0.56582 0.43642 -0.08280 -0.16353 -0.12234 1.72007e-02 2.05005e-03 -5.5205082386e-01 -5.3280005011e-01
24.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 9.8250e-02 2.6882e-01 8.7259e-02 -7.2438e-05 1.2800e-01 5.7054e-08 0.50816 0.56580 0.54519 -0.13704 -0.12185 -0.15080 1.72006e-02 2.04784e-03 -5.5204848748e-01 -5.3280006372e-01
26.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 1.2354e-01 2.6883e-01 4.4940e-02 -7.2438e-05 1.2800e-01 5.7054e-08 0.40982 0.56592 0.64338 -0.17243 -0.06312 -0.09670 1.72008e-02 2.05107e-03 -5.5205191061e-01 -5.3280007680e-01
28.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 1.3152e-01 2.6884e-01 -3.7819e-03 -7.2438e-05 1.2800e-01 5.7054e-08 0.37561 0.56615 0.67736 -0.18389 0.00480 0.00966 1.72008e-02 2.05082e-03 -5.5205169408e-01 -5.3280008984e-01
