# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 1.5275e-01 8.1415e-01 -8.6959e-02 -2.6644e-04 4.7346e-01 -3.6747e-05 0.75556 0.62052 0.59192 -0.15694 0.08928 -0.13914 1.92716e-01 1.15157e-29 -5.1118505762e-01 -3.1846945833e-01
2.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -1.1873e-01 7.9708e-01 -1.1867e-01 -2.6644e-04 4.7346e-01 -3.6747e-05 0.64846 0.63090 0.68243 0.12125 0.12655 0.16781 1.88733e-01 2.63275e-03 -5.1216787196e-01 -3.2080232251e-01
4.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -9.4226e-02 7.9674e-01 1.4246e-01 -2.6644e-04 4.7346e-01 -3.6747e-05 0.60847 0.63237 0.72059 0.09953 -0.14735 -0.15608 1.88658e-01 2.46765e-03 -5.1218401016e-01 -3.2105829641e-01
6.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.6191e-01 7.9715e-01 6.2559e-02 -2.6644e-04 4.7346e-01 -3.6747e-05 0.78017 0.63322 0.54801 -0.16777 -0.06627 0.11429 1.88708e-01 2.33008e-03 -5.1216011505e-01 -3.2112225251e-01
8.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 2.5862e-02 7.9719e-01 -1.7376e-01 -2.6644e-04 4.7346e-01 -3.6747e-05 0.50997 0.63398 0.81764 -0.02745 0.17975 -0.04849 1.88729e-01 2.25987e-03 -5.1213272436e-01 -3.2114340612e-01
10.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -1.7476e-01 7.9675e-01 1.2024e-02 -2.6644e-04 4.7346e-01 -3.6747e-05 0.82368 0.63409 0.50413 0.18074 -0.01363 -0.02725 1.88658e-01 2.28508e-03 -5.1210617884e-01 -3.2116317733e-01
12.005 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 4.9213e-02 7.9634e-01 1.6437e-01 -2.6644e-04 4.7346e-01 -3.6747e-05 0.53221 0.63307 0.79687 -0.05353 -0.17061 0.09840 1.88529e-01 2.38484e-03 -5.1209807470e-01 -3.2118402522e-01
14.005 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 1.4632e-01 7.9644e-01 -8.3761e-02 -2.6644e-04 4.7346e-01 -3.6747e-05 0.74408 0.63183 0.58639 -0.15256 0.08876 -0.14769 1.88543e-01 2.34850e-03 -5.1209552471e-01 -3.2120442281e-01
16.005 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.1508e-01 7.9641e-01 -1.2243e-01 -2.6644e-04 4.7346e-01 -3.6747e-05 0.65464 0.63155 0.67601 0.12009 0.12815 0.16802 1.88567e-01 2.32049e-03 -5.1211065594e-01 -3.2122285165e-01
18.005 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -9.3372e-02 7.9635e-01 1.4076e-01 -2.6644e-04 4.7346e-01 -3.6747e-05 0.60542 0.63196 0.72452 0.09832 -0.14646 -0.15653 1.88547e-01 2.34925e-03 -5.1213786942e-01 -3.2124143921e-01
