# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 4.0895e-02 5.8235e-01 -2.4297e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.45199 0.42652 0.42151 -0.03319 0.01956 -0.02852 7.17861e-02 6.86625e-30 -5.7416393381e-01 -5.0237786313e-01
2.005 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -9.3236e-03 5.8643e-01 -4.6407e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.39975 0.42343 0.45933 0.00710 0.03652 0.01262 7.22946e-02 1.67856e-03 -5.7799136197e-01 -5.0401821746e-01
4.005 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -4.6961e-02 5.8639e-01 -7.1641e-03 -1.5006e-04 2.4655e-01 -1.8020e-05 0.46058 0.42346 0.39841 0.03674 0.00556 0.00899 7.22913e-02 1.68843e-03 -5.7800000151e-01 -5.0402024060e-01
6.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -2.2845e-02 5.8635e-01 4.1282e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.41125 0.42347 0.44786 0.01765 -0.03261 -0.02680 7.22841e-02 1.66796e-03 -5.7797272371e-01 -5.0402070611e-01
8.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 3.0920e-02 5.8638e-01 3.4964e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.42676 0.42341 0.43240 -0.02469 -0.02752 0.03245 7.22835e-02 1.67223e-03 -5.7797653872e-01 -5.0402083827e-01
10.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 4.3037e-02 5.8638e-01 -1.7696e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.45242 0.42339 0.40676 -0.03417 0.01396 -0.02335 7.22834e-02 1.67122e-03 -5.7797554645e-01 -5.0402095890e-01
12.005 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -2.5400e-03 5.8635e-01 -4.6749e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.39709 0.42343 0.46206 0.00176 0.03682 0.00376 7.22836e-02 1.66963e-03 -5.7797427981e-01 -5.0402107933e-01
14.005 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -4.5004e-02 5.8633e-01 -1.3647e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.45710 0.42345 0.40202 0.03524 0.01069 0.01773 7.22833e-02 1.66839e-03 -5.7797286983e-01 -5.0402119813e-01
16.005 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -2.8116e-02 5.8634e-01 3.7394e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.41953 0.42342 0.43963 0.02185 -0.02957 -0.03125 7.22832e-02 1.66705e-03 -5.7797155312e-01 -5.0402131562e-01
18.005 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 2.5565e-02 5.8637e-01 3.8625e-02 -1.5006e-04 2.4655e-01 -1.8020e-05 0.41748 0.42337 0.44175 -0.02047 -0.03046 0.03057 7.22830e-02 1.66594e-03 -5.7797038283e-01 -5.0402143389e-01
