# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 1.5727e-01 3.9573e-01 -8.2864e-02 -4.4100e-05 8.2997e-02 -1.1843e-05 1.27438 0.45449 1.43362 -0.48215 0.25377 0.11673 1.64191e-02 2.03556e-29 -4.8012300705e-01 -4.6370388492e-01
2.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 1.4724e-01 3.9756e-01 -1.0058e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.28250 0.44913 1.38580 -0.44230 0.30256 0.12968 1.65131e-02 8.57169e-04 -4.8271119350e-01 -4.6534097023e-01
4.005 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 1.3439e-01 3.9681e-01 -1.1631e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.30446 0.44697 1.34550 -0.40139 0.34753 0.13823 1.64779e-02 1.42327e-03 -4.8354804118e-01 -4.6564691853e-01
6.000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 1.2020e-01 3.9653e-01 -1.3067e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.33408 0.44644 1.30923 -0.35889 0.38947 0.13839 1.64655e-02 1.66932e-03 -4.8383845309e-01 -4.6570361440e-01
8.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 1.0451e-01 3.9642e-01 -1.4348e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.36279 0.44651 1.27756 -0.31207 0.42790 0.13072 1.64650e-02 1.77871e-03 -4.8395778877e-01 -4.6571411031e-01
10.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 8.7453e-02 3.9632e-01 -1.5440e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.38903 0.44625 1.24895 -0.26044 0.46039 0.11855 1.64615e-02 1.88256e-03 -4.8406618517e-01 -4.6572212389e-01
12.005 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 6.9244e-02 3.9623e-01 -1.6332e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.41422 0.44581 1.22191 -0.20592 0.48609 0.10030 1.64578e-02 1.97480e-03 -4.8416083013e-01 -4.6572822358e-01
14.005 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 5.0216e-02 3.9616e-01 -1.7011e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.43404 0.44574 1.20036 -0.14982 0.50594 0.07467 1.64529e-02 2.04980e-03 -4.8423549397e-01 -4.6573278253e-01
16.005 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 3.0530e-02 3.9610e-01 -1.7472e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.44570 0.44596 1.18707 -0.09126 0.52004 0.04599 1.64477e-02 2.11008e-03 -4.8429399333e-01 -4.6573621105e-01
18.005 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 1.0436e-02 3.9605e-01 -1.7705e-01 -4.4100e-05 8.2997e-02 -1.1843e-05 1.45218 0.44591 1.17962 -0.03081 0.52687 0.01692 1.64433e-02 2.15428e-03 -4.8433637642e-01 -4.6573874633e-01
