# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 9.8321e-02 6.1638e-01 -1.7049e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.67630 1.07420 0.74919 -0.12724 0.21812 -0.06805 1.88723e-01 1.55000e-29 -4.7102527990e-01 -2.8230226547e-01
2.005 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -1.9079e-01 6.1344e-01 -3.7511e-02 -3.3068e-04 6.1242e-01 2.5522e-05 0.77994 1.07729 0.63961 0.24411 0.04967 0.03382 1.87896e-01 5.22964e-04 -4.7142474287e-01 -2.8300554572e-01
4.005 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 2.2628e-02 6.1283e-01 1.9285e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.63594 1.07819 0.78263 -0.03052 -0.24701 0.02065 1.87665e-01 6.11842e-04 -4.7142916233e-01 -2.8315232809e-01
6.000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 1.7384e-01 6.1248e-01 -8.0367e-02 -3.3068e-04 6.1242e-01 2.5522e-05 0.75856 1.07745 0.66122 -0.22448 0.10548 -0.06580 1.87545e-01 6.63038e-04 -4.7140319677e-01 -2.8319496300e-01
8.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.3210e-01 6.1201e-01 -1.3763e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.70504 1.07773 0.71493 0.17059 0.17900 0.08424 1.87449e-01 7.09918e-04 -4.7137299938e-01 -2.8321401355e-01
10.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -8.9150e-02 6.1213e-01 1.7095e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.66809 1.07859 0.75058 0.11561 -0.21941 -0.06749 1.87487e-01 6.74401e-04 -4.7139343567e-01 -2.8323184792e-01
12.005 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 1.9084e-01 6.1233e-01 3.0836e-02 -3.3068e-04 6.1242e-01 2.5522e-05 0.78200 1.07861 0.63616 -0.24542 -0.03912 0.02285 1.87496e-01 6.79545e-04 -4.7142505331e-01 -2.8324940406e-01
14.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -3.0515e-02 6.1211e-01 -1.8937e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.63399 1.07813 0.78512 0.04026 0.24442 0.02973 1.87461e-01 6.73056e-04 -4.7140118343e-01 -2.8326718485e-01
16.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.6868e-01 6.1194e-01 8.9501e-02 -3.3068e-04 6.1242e-01 2.5522e-05 0.75804 1.07793 0.66168 0.21848 -0.11569 -0.06878 1.87432e-01 6.58327e-04 -4.7137551603e-01 -2.8328471664e-01
18.005 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 1.3999e-01 6.1219e-01 1.3188e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.70859 1.07832 0.71031 -0.17966 -0.17112 0.07934 1.87455e-01 6.40732e-04 -4.7139799907e-01 -2.8330220241e-01
20.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 8.3173e-02 6.1225e-01 -1.7493e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.66099 1.07890 0.75692 -0.10708 0.22427 -0.05860 1.87477e-01 6.23384e-04 -4.7142076142e-01 -2.8332009014e-01
22.000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -1.9083e-01 6.1196e-01 -2.4655e-02 -3.3068e-04 6.1242e-01 2.5522e-05 0.78796 1.07861 0.63065 0.24580 0.03028 0.01548 1.87438e-01 6.25136e-04 -4.7140064096e-01 -2.8333773443e-01
24.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 3.7655e-02 6.1191e-01 1.8683e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.63247 1.07784 0.78730 -0.04932 -0.24232 0.03229 1.87387e-01 6.36670e-04 -4.7137850690e-01 -2.8335529825e-01
26.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 1.6568e-01 6.1203e-01 -9.7059e-02 -3.3068e-04 6.1242e-01 2.5522e-05 0.75327 1.07844 0.66557 -0.21499 0.12358 -0.06644 1.87397e-01 6.24399e-04 -4.7139374445e-01 -2.8337269604e-01
28.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.4511e-01 6.1188e-01 -1.2871e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.71760 1.07955 0.69972 0.18538 0.16498 0.07484 1.87403e-01 6.22200e-04 -4.7141557479e-01 -2.8339019224e-01
30.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -7.7025e-02 6.1176e-01 1.7612e-01 -3.3068e-04 6.1242e-01 2.5522e-05 0.65100 1.07887 0.76731 0.09713 -0.22773 -0.05456 1.87360e-01 6.34853e-04 -4.7140220123e-01 -2.8340746759e-01
32.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 1.8947e-01 6.1174e-01 1.5590e-02 -3.3068e-04 6.1242e-01 2.5522e-05 0.79266 1.07793 0.62701 -0.24638 -0.02013 0.01355 1.87310e-01 6.46274e-04 -4.7138072094e-01 -2.8342472868e-01
