# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 2.9718e-02 3.1454e-01 -1.3445e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.50945 0.42398 0.42312 -0.05033 0.02234 -0.04543 2.06898e-02 6.60329e-30 -5.6854112590e-01 -5.4785131004e-01
2.005 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 1.5161e-02 3.1894e-01 -2.9142e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.42431 0.41802 0.49103 -0.02512 0.04728 -0.05143 2.09801e-02 2.20923e-03 -5.7323327739e-01 -5.5004390984e-01
4.005 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -5.9439e-03 3.1900e-01 -3.2475e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.39992 0.41797 0.51520 0.00927 0.05279 0.02036 2.09844e-02 2.24119e-03 -5.7327069105e-01 -5.5004508247e-01
6.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -2.4618e-02 3.1898e-01 -2.2165e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.46365 0.41802 0.45145 0.03976 0.03603 0.06079 2.09841e-02 2.23538e-03 -5.7326459280e-01 -5.5004511291e-01
8.000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -3.3042e-02 3.1897e-01 -2.5093e-03 -7.9735e-05 1.3156e-01 -1.0875e-05 0.51810 0.41803 0.39699 0.05348 0.00395 0.00829 2.09839e-02 2.23586e-03 -5.7326487150e-01 -5.5004512036e-01
10.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -2.7605e-02 3.1898e-01 1.8150e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.47984 0.41799 0.43529 0.04452 -0.02973 -0.05700 2.09840e-02 2.23531e-03 -5.7326441244e-01 -5.5004512654e-01
12.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.0595e-02 3.1899e-01 3.1088e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.40720 0.41793 0.50799 0.01668 -0.05070 -0.03493 2.09840e-02 2.23465e-03 -5.7326379271e-01 -5.5004513298e-01
14.005 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 1.0665e-02 3.1900e-01 3.0813e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.41172 0.41785 0.50356 -0.01796 -0.05004 0.04087 2.09839e-02 2.23416e-03 -5.7326323097e-01 -5.5004513926e-01
16.005 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 2.7200e-02 3.1901e-01 1.7567e-02 -7.9735e-05 1.3156e-01 -1.0875e-05 0.48663 0.41778 0.42872 -0.04474 -0.02828 0.05443 2.09839e-02 2.23364e-03 -5.7326268427e-01 -5.5004514541e-01
18.005 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 3.2067e-02 3.1901e-01 -2.9574e-03 -7.9735e-05 1.3156e-01 -1.0875e-05 0.51764 0.41772 0.39777 -0.05242 0.00519 -0.01529 2.09839e-02 2.23312e-03 -5.7326213961e-01 -5.5004515162e-01
