# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 4.2058e-02 3.5698e-01 -6.9666e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.48177 0.47122 0.41525 -0.04462 0.07358 0.06357 2.87727e-02 7.49558e-30 -5.6931367316e-01 -5.4054101192e-01
2.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -7.1532e-03 3.6188e-01 -8.0843e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.50978 0.46415 0.37195 0.00723 0.08289 -0.01157 2.91736e-02 2.02071e-03 -5.7367925960e-01 -5.4248499129e-01
4.005 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -5.3449e-02 3.6179e-01 -6.1255e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.45151 0.46429 0.43036 0.05470 0.06265 -0.06936 2.91648e-02 1.99369e-03 -5.7364760196e-01 -5.4248911057e-01
6.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -7.9173e-02 3.6174e-01 -1.8292e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.37825 0.46430 0.50372 0.08090 0.01850 -0.03199 2.91629e-02 1.98122e-03 -5.7363333406e-01 -5.4248923455e-01
8.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -7.4685e-02 3.6174e-01 3.1590e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.39093 0.46421 0.49110 0.07609 -0.03256 0.04990 2.91629e-02 1.98384e-03 -5.7363597728e-01 -5.4248926208e-01
10.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -4.1805e-02 3.6176e-01 6.9190e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.47320 0.46408 0.40895 0.04231 -0.07087 0.06328 2.91629e-02 1.98522e-03 -5.7363739138e-01 -5.4248928546e-01
12.005 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 6.8873e-03 3.6179e-01 8.0262e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.51145 0.46394 0.37086 -0.00747 -0.08203 -0.01141 2.91627e-02 1.98465e-03 -5.7363667492e-01 -5.4248930835e-01
14.005 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 5.2580e-02 3.6182e-01 6.0703e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.45184 0.46382 0.43059 -0.05408 -0.06196 -0.07059 2.91627e-02 1.98468e-03 -5.7363667545e-01 -5.4248933099e-01
16.005 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 7.8083e-02 3.6183e-01 1.8131e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.37716 0.46375 0.50535 -0.08007 -0.01847 -0.03164 2.91627e-02 1.98527e-03 -5.7363734169e-01 -5.4248935324e-01
18.005 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 7.3798e-02 3.6183e-01 -3.1281e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.39162 0.46375 0.49088 -0.07569 0.03197 0.05145 2.91627e-02 1.98539e-03 -5.7363748237e-01 -5.4248937546e-01
20.000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 4.1460e-02 3.6182e-01 -6.8759e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.47490 0.46381 0.40754 -0.04272 0.07026 0.06296 2.91627e-02 1.98533e-03 -5.7363742139e-01 -5.4248939774e-01
22.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -6.8876e-03 3.6179e-01 -8.0238e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.51124 0.46393 0.37108 0.00662 0.08208 -0.01283 2.91627e-02 1.98543e-03 -5.7363757798e-01 -5.4248942011e-01
24.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -5.2873e-02 3.6176e-01 -6.1120e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.45034 0.46407 0.43183 0.05366 0.06270 -0.07040 2.91628e-02 1.98551e-03 -5.7363774337e-01 -5.4248944255e-01
26.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -7.8925e-02 3.6174e-01 -1.8522e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.37715 0.46420 0.50489 0.08047 0.01924 -0.03041 2.91629e-02 1.98550e-03 -5.7363785374e-01 -5.4248946517e-01
28.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -7.4930e-02 3.6175e-01 3.1388e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.39245 0.46429 0.48950 0.07659 -0.03186 0.05108 2.91630e-02 1.98555e-03 -5.7363805508e-01 -5.4248948804e-01
30.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -4.2235e-02 3.6176e-01 6.9468e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.47425 0.46432 0.40766 0.04323 -0.07104 0.06181 2.91632e-02 1.98571e-03 -5.7363837399e-01 -5.4248951117e-01
32.000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 6.7082e-03 3.6179e-01 8.0984e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.50990 0.46431 0.37202 -0.00697 -0.08302 -0.01228 2.91633e-02 1.98597e-03 -5.7363876397e-01 -5.4248953455e-01
34.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 5.3070e-02 3.6182e-01 6.1406e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.45088 0.46426 0.43108 -0.05465 -0.06298 -0.06924 2.91633e-02 1.98636e-03 -5.7363922256e-01 -5.4248955809e-01
36.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 7.8961e-02 3.6184e-01 1.8255e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.37829 0.46421 0.50372 -0.08125 -0.01861 -0.03107 2.91633e-02 1.98689e-03 -5.7363973780e-01 -5.4248958165e-01
38.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 7.4433e-02 3.6184e-01 -3.1811e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.39184 0.46416 0.49022 -0.07647 0.03284 0.05001 2.91632e-02 1.98750e-03 -5.7364025460e-01 -5.4248960507e-01
40.005 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 4.1225e-02 3.6182e-01 -6.9586e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.47361 0.46412 0.40849 -0.04222 0.07148 0.06242 2.91630e-02 1.98810e-03 -5.7364071507e-01 -5.4248962832e-01
42.005 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -7.6277e-03 3.6179e-01 -8.0478e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.51081 0.46409 0.37132 0.00790 0.08238 -0.01170 2.91628e-02 1.98860e-03 -5.7364106646e-01 -5.4248965121e-01
44.005 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -5.3421e-02 3.6176e-01 -6.0613e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.45149 0.46406 0.43068 0.05463 0.06181 -0.07027 2.91627e-02 1.98893e-03 -5.7364126218e-01 -5.4248967384e-01
46.005 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -7.8747e-02 3.6174e-01 -1.7750e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.37717 0.46402 0.50504 0.08029 0.01793 -0.03158 2.91626e-02 1.98902e-03 -5.7364126638e-01 -5.4248969627e-01
48.005 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -7.4115e-02 3.6174e-01 3.1715e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.39139 0.46396 0.49087 0.07542 -0.03249 0.05135 2.91625e-02 1.98885e-03 -5.7364106464e-01 -5.4248971861e-01
50.005 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -4.1404e-02 3.6176e-01 6.9019e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.47495 0.46390 0.40738 0.04206 -0.07048 0.06309 2.91625e-02 1.98845e-03 -5.7364066387e-01 -5.4248974093e-01
52.005 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 6.9474e-03 3.6178e-01 8.0070e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.51153 0.46385 0.37086 -0.00722 -0.08180 -0.01297 2.91625e-02 1.98785e-03 -5.7364008954e-01 -5.4248976331e-01
54.005 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 5.2631e-02 3.6181e-01 6.0671e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.45026 0.46383 0.43215 -0.05389 -0.06214 -0.07079 2.91625e-02 1.98711e-03 -5.7363938363e-01 -5.4248978578e-01
56.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 7.8300e-02 3.6183e-01 1.8098e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.37675 0.46386 0.50563 -0.08029 -0.01874 -0.03013 2.91625e-02 1.98629e-03 -5.7363860088e-01 -5.4248980837e-01
58.005 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 7.4084e-02 3.6183e-01 -3.1552e-02 -9.5619e-05 1.6121e-01 1.0160e-05 0.39289 0.46395 0.48940 -0.07618 0.03208 0.05190 2.91625e-02 1.98546e-03 -5.7363780248e-01 -5.4248983109e-01
