# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 1.6322e-01 7.3120e-01 -1.6123e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.79426 0.94050 0.79747 -0.21032 0.20896 -0.14768 2.26519e-01 1.67971e-29 -4.6858125740e-01 -2.4206175878e-01
2.005 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.9136e-01 7.1757e-01 -1.0237e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.88544 0.95084 0.70142 0.25462 0.13566 0.13288 2.22434e-01 1.67054e-03 -4.6835065968e-01 -2.4424640784e-01
4.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -4.2444e-02 7.1614e-01 2.1179e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.64311 0.95213 0.94258 0.05620 -0.28232 -0.06272 2.21929e-01 1.74375e-03 -4.6834989518e-01 -2.4467692982e-01
6.000 -0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 2.1500e-01 7.1524e-01 -2.0518e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.95048 0.95339 0.63309 -0.28692 0.02611 -0.02592 2.21602e-01 2.00388e-03 -4.6840971160e-01 -2.4480422496e-01
8.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -8.1637e-02 7.1491e-01 -2.0227e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.67706 0.95509 0.90531 0.10757 0.26869 0.10857 2.21545e-01 1.95715e-03 -4.6835479751e-01 -2.4485262104e-01
10.000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -1.7075e-01 7.1459e-01 1.3557e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.82300 0.95537 0.75889 0.22554 -0.18079 -0.15473 2.21485e-01 1.99659e-03 -4.6837599673e-01 -2.4489478902e-01
12.005 -0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 1.7703e-01 7.1450e-01 1.2278e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.85382 0.95402 0.72932 -0.23763 -0.16209 0.14901 2.21393e-01 2.06825e-03 -4.6840032764e-01 -2.4493914631e-01
14.005 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 6.4361e-02 7.1435e-01 -2.0471e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.65867 0.95371 0.92514 -0.08668 0.27371 -0.09375 2.21359e-01 2.03991e-03 -4.6837935039e-01 -2.4498025868e-01
16.005 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -2.1618e-01 7.1387e-01 -1.7978e-03 -3.3406e-04 6.1968e-01 1.1057e-04 0.95162 0.95519 0.63045 0.28773 0.00400 0.00747 2.21262e-01 2.10876e-03 -4.6839219544e-01 -2.4502181617e-01
18.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 6.0034e-02 7.1403e-01 2.0932e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.65617 0.95603 0.92497 -0.07971 -0.27791 0.08213 2.21285e-01 2.03404e-03 -4.6838219121e-01 -2.4506334605e-01
20.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 1.8346e-01 7.1391e-01 -1.1612e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.85565 0.95587 0.72549 -0.24375 0.15512 -0.14385 2.21205e-01 2.08700e-03 -4.6839603892e-01 -2.4510413234e-01
22.000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -1.6314e-01 7.1358e-01 -1.4164e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.81758 0.95554 0.76417 0.21786 0.18803 0.15828 2.21162e-01 2.08135e-03 -4.6838831610e-01 -2.4514542649e-01
24.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -8.7720e-02 7.1338e-01 1.9620e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.68214 0.95510 0.90012 0.11654 -0.26222 -0.12046 2.21106e-01 2.10121e-03 -4.6839269162e-01 -2.4518563531e-01
26.000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 2.1364e-01 7.1346e-01 2.6202e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.94606 0.95532 0.63586 -0.28534 -0.03609 0.04305 2.21070e-01 2.09851e-03 -4.6839497912e-01 -2.4522625942e-01
28.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -3.7230e-02 7.1336e-01 -2.1427e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.64064 0.95676 0.93967 0.04775 0.28497 0.04923 2.21070e-01 2.05350e-03 -4.6839062516e-01 -2.4526671975e-01
30.000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -1.9568e-01 7.1301e-01 9.6160e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.88377 0.95746 0.69576 0.25901 -0.12816 -0.12564 2.21004e-01 2.08434e-03 -4.6839575289e-01 -2.4530760508e-01
32.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 1.4646e-01 7.1306e-01 1.5859e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.78305 0.95620 0.79792 -0.19682 -0.21011 0.15969 2.20967e-01 2.08014e-03 -4.6839514408e-01 -2.4534821799e-01
34.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 1.0758e-01 7.1291e-01 -1.8542e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.71012 0.95551 0.87166 -0.14421 0.24809 -0.14064 2.20908e-01 2.10267e-03 -4.6839957222e-01 -2.4538878109e-01
36.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -2.1022e-01 7.1261e-01 -4.8676e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.93227 0.95664 0.64834 0.27967 0.06656 0.07499 2.20874e-01 2.09353e-03 -4.6839670451e-01 -2.4542900868e-01
38.000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 1.3451e-02 7.1266e-01 2.1707e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.63335 0.95767 0.94603 -0.01734 -0.28830 0.01615 2.20868e-01 2.05850e-03 -4.6839559689e-01 -2.4546947874e-01
40.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 2.0378e-01 7.1267e-01 -7.5614e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.90731 0.95768 0.67198 -0.27087 0.10099 -0.10331 2.20823e-01 2.06397e-03 -4.6839694301e-01 -2.4551036423e-01
42.005 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -1.3042e-01 7.1236e-01 -1.7267e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.75005 0.95739 0.82969 0.17415 0.22943 0.15387 2.20779e-01 2.06744e-03 -4.6839699018e-01 -2.4555089608e-01
44.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -1.2685e-01 7.1214e-01 1.7372e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.73938 0.95686 0.84102 0.16859 -0.23229 -0.15314 2.20726e-01 2.08216e-03 -4.6839933840e-01 -2.4559130702e-01
46.005 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 2.0328e-01 7.1222e-01 7.0027e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.91433 0.95683 0.66608 -0.27145 -0.09442 0.10191 2.20690e-01 2.07698e-03 -4.6839806809e-01 -2.4563130043e-01
48.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 7.7771e-03 7.1215e-01 -2.1699e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.63320 0.95819 0.94562 -0.01235 0.28847 -0.01630 2.20684e-01 2.04251e-03 -4.6839854619e-01 -2.4567160226e-01
50.005 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -2.1147e-01 7.1182e-01 5.3946e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.92504 0.95920 0.65268 0.28006 -0.07172 -0.07544 2.20634e-01 2.05316e-03 -4.6839971380e-01 -2.4571226809e-01
52.005 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 1.1074e-01 7.1182e-01 1.8586e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.71869 0.95814 0.86021 -0.14924 -0.24648 0.14157 2.20588e-01 2.06087e-03 -4.6840215323e-01 -2.4575281032e-01
54.005 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 1.4388e-01 7.1174e-01 -1.5912e-01 -3.3406e-04 6.1968e-01 1.1057e-04 0.77245 0.95718 0.80759 -0.19241 0.21307 -0.16007 2.20541e-01 2.06956e-03 -4.6840352710e-01 -2.4579319484e-01
56.005 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -1.9536e-01 7.1141e-01 -9.0944e-02 -3.3406e-04 6.1968e-01 1.1057e-04 0.88921 0.95808 0.68991 0.25974 0.12278 0.12536 2.20497e-01 2.07245e-03 -4.6840252084e-01 -2.4583321113e-01
