# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 5.5443e-02 4.0819e-01 -1.0153e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.51477 0.78348 0.55711 -0.08024 0.14392 -0.03978 6.13766e-02 1.22838e-29 -5.2107697186e-01 -4.5970033743e-01
2.005 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -7.8983e-02 4.1155e-01 -8.5766e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.52402 0.77677 0.53637 0.10925 0.12011 0.04368 6.19937e-02 7.94287e-04 -5.2355268906e-01 -4.6076473636e-01
4.005 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.0718e-01 4.1328e-01 4.5235e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.55747 0.77299 0.49825 0.14788 -0.06339 -0.03396 6.22280e-02 1.30723e-03 -5.2447973774e-01 -4.6094449091e-01
6.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 6.9445e-03 4.1419e-01 1.1531e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.48095 0.77082 0.57372 -0.01125 -0.15995 0.00994 6.23125e-02 1.54420e-03 -5.2483985436e-01 -4.6098318901e-01
8.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 1.1063e-01 4.1457e-01 3.0112e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.57122 0.76969 0.48338 -0.15453 -0.04135 0.02318 6.23375e-02 1.64678e-03 -5.2497605924e-01 -4.6099176232e-01
10.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 6.3796e-02 4.1452e-01 -9.5611e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.50972 0.76993 0.54523 -0.08949 0.13280 -0.04608 6.23327e-02 1.57809e-03 -5.2490943489e-01 -4.6099863886e-01
12.005 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -7.1319e-02 4.1411e-01 -9.1469e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.51200 0.77123 0.54326 0.09757 0.12759 0.04439 6.22904e-02 1.43366e-03 -5.2472783490e-01 -4.6100372803e-01
14.005 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.1022e-01 4.1345e-01 3.7529e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.56535 0.77272 0.49017 0.15255 -0.05115 -0.02478 6.21911e-02 1.33344e-03 -5.2453224664e-01 -4.6100772026e-01
16.005 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.5494e-03 4.1320e-01 1.1639e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.48389 0.77327 0.57230 0.00147 -0.16126 -0.00027 6.21410e-02 1.24323e-03 -5.2439533793e-01 -4.6101111556e-01
18.005 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 1.0890e-01 4.1332e-01 3.9590e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.56569 0.77285 0.49117 -0.15200 -0.05406 0.02640 6.21479e-02 1.20835e-03 -5.2437003144e-01 -4.6101381646e-01
20.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 7.2386e-02 4.1347e-01 -8.9508e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.51505 0.77214 0.54188 -0.10065 0.12539 -0.04648 6.21727e-02 1.25538e-03 -5.2444396978e-01 -4.6101592322e-01
22.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -6.1633e-02 4.1365e-01 -9.7026e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.50762 0.77160 0.54889 0.08582 0.13543 0.04523 6.22134e-02 1.32165e-03 -5.2455261319e-01 -4.6101752049e-01
24.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.1193e-01 4.1378e-01 2.7558e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.57262 0.77149 0.48328 0.15582 -0.03766 -0.02004 6.22333e-02 1.38006e-03 -5.2463215745e-01 -4.6101882738e-01
26.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.0335e-02 4.1377e-01 1.1521e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.48240 0.77173 0.57295 0.01496 -0.15989 -0.01195 6.22220e-02 1.42191e-03 -5.2466396450e-01 -4.6102002937e-01
28.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 1.0595e-01 4.1385e-01 4.7938e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.55587 0.77198 0.49935 -0.14668 -0.06665 0.03421 6.22236e-02 1.40199e-03 -5.2464662139e-01 -4.6102105025e-01
30.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 8.0253e-02 4.1384e-01 -8.4504e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.52378 0.77212 0.53162 -0.11095 0.11701 -0.04389 6.22266e-02 1.36212e-03 -5.2461053509e-01 -4.6102183218e-01
32.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -5.3305e-02 4.1368e-01 -1.0307e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.50401 0.77211 0.55176 0.07443 0.14254 0.03976 6.22124e-02 1.33878e-03 -5.2457367108e-01 -4.6102245043e-01
34.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -1.1399e-01 4.1357e-01 1.6829e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.57417 0.77186 0.48208 0.15851 -0.02428 -0.01673 6.22011e-02 1.32727e-03 -5.2455141213e-01 -4.6102301492e-01
36.000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -2.0362e-02 4.1356e-01 1.1283e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.48167 0.77164 0.57491 0.02821 -0.15778 -0.01801 6.21911e-02 1.32617e-03 -5.2454074765e-01 -4.6102349915e-01
38.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 1.0060e-01 4.1359e-01 5.5440e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.55138 0.77176 0.50507 -0.14027 -0.07816 0.04279 6.21838e-02 1.33227e-03 -5.2453999672e-01 -4.6102396488e-01
40.005 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 8.5579e-02 4.1367e-01 -7.8285e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.53534 0.77218 0.52059 -0.11969 0.10778 -0.04503 6.21987e-02 1.32394e-03 -5.2454701624e-01 -4.6102437528e-01
42.005 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -4.6140e-02 4.1369e-01 -1.0739e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.49704 0.77254 0.55830 0.06310 0.14835 0.03114 6.22128e-02 1.33279e-03 -5.2457022325e-01 -4.6102467761e-01
44.005 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -1.1637e-01 4.1365e-01 7.8056e-03 -1.7304e-04 3.0075e-01 -2.1318e-05 0.57151 0.77244 0.48378 0.16052 -0.01160 -0.00861 6.22113e-02 1.35126e-03 -5.2458755623e-01 -4.6102496328e-01
46.005 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -3.0562e-02 4.1369e-01 1.1140e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.48514 0.77183 0.57075 0.04100 -0.15528 -0.02073 6.22101e-02 1.35727e-03 -5.2459265818e-01 -4.6102525180e-01
48.005 0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 9.4947e-02 4.1373e-01 6.4026e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.54850 0.77131 0.50796 -0.13334 -0.08910 0.04551 6.22058e-02 1.35879e-03 -5.2459012971e-01 -4.6102551226e-01
50.005 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 9.0846e-02 4.1370e-01 -6.9823e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.54289 0.77139 0.51355 -0.12765 0.09706 -0.04752 6.22021e-02 1.35624e-03 -5.2458406924e-01 -4.6102577954e-01
52.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -3.7372e-02 4.1365e-01 -1.0950e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.48828 0.77198 0.56766 0.05049 0.15253 0.02566 6.22071e-02 1.33774e-03 -5.2457085178e-01 -4.6102600399e-01
54.005 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.1670e-01 4.1361e-01 -6.3212e-04 -1.7304e-04 3.0075e-01 -2.1318e-05 0.57212 0.77256 0.48330 0.16101 0.00158 0.00316 6.22060e-02 1.32933e-03 -5.2456156523e-01 -4.6102619108e-01
56.005 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 -3.9422e-02 4.1362e-01 1.0983e-01 -1.7304e-04 3.0075e-01 -2.1318e-05 0.49324 0.77258 0.56216 0.05381 -0.15192 -0.02719 6.21992e-02 1.33363e-03 -5.2455923453e-01 -4.6102639932e-01
58.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 9.0054e-02 4.1368e-01 7.2871e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.54106 0.77209 0.51481 -0.12594 -0.10030 0.04394 6.21982e-02 1.33870e-03 -5.2456350734e-01 -4.6102661038e-01
60.005 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 9.7245e-02 4.1368e-01 -6.1298e-02 -1.7304e-04 3.0075e-01 -2.1318e-05 0.54621 0.77161 0.51011 -0.13551 0.08615 -0.04514 6.21996e-02 1.34407e-03 -5.2457049146e-01 -4.6102680268e-01
