# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 1.2415e-01 6.8241e-01 -1.2470e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.53374 0.60437 0.52880 -0.11249 0.11159 -0.08244 1.31198e-01 9.47312e-30 -5.3870552804e-01 -4.0750793367e-01
2.005 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -1.3973e-01 6.8128e-01 -1.0367e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.54372 0.60405 0.50565 0.12359 0.09362 0.08147 1.31021e-01 1.16858e-03 -5.4085708548e-01 -4.0866760410e-01
4.005 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -8.7116e-02 6.8108e-01 1.5113e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.48335 0.60440 0.56521 0.07743 -0.13464 -0.07180 1.30968e-01 1.20085e-03 -5.4090683045e-01 -4.0873846875e-01
6.000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 1.5994e-01 6.8128e-01 6.7874e-02 -2.2190e-04 3.8455e-01 -2.6884e-05 0.58360 0.60403 0.46535 -0.14313 -0.06007 0.05824 1.30978e-01 1.15602e-03 -5.4089652043e-01 -4.0876211279e-01
8.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 4.5976e-02 6.8113e-01 -1.6655e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.45092 0.60378 0.59832 -0.04086 0.14905 -0.04129 1.30965e-01 1.16387e-03 -5.4089888842e-01 -4.0876987612e-01
10.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.7033e-01 6.8086e-01 -2.3828e-02 -2.2190e-04 3.8455e-01 -2.6884e-05 0.60764 0.60368 0.44176 0.15246 0.02095 0.02211 1.30936e-01 1.18664e-03 -5.4090075672e-01 -4.0877800934e-01
12.005 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -6.3870e-05 6.8098e-01 1.7164e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.43897 0.60350 0.61066 0.00001 -0.15395 -0.00117 1.30937e-01 1.17154e-03 -5.4089384869e-01 -4.0878566474e-01
14.005 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 1.7095e-01 6.8106e-01 -2.3497e-02 -2.2190e-04 3.8455e-01 -2.6884e-05 0.60680 0.60381 0.44253 -0.15331 0.02012 -0.01948 1.30937e-01 1.15655e-03 -5.4088639316e-01 -4.0879315544e-01
16.005 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -4.5771e-02 6.8085e-01 -1.6818e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.45177 0.60456 0.59678 0.03990 0.15005 0.03988 1.30922e-01 1.16144e-03 -5.4088446063e-01 -4.0880102942e-01
18.005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -1.6175e-01 6.8077e-01 6.6075e-02 -2.2190e-04 3.8455e-01 -2.6884e-05 0.58226 0.60476 0.46603 0.14369 -0.05914 -0.05838 1.30916e-01 1.16520e-03 -5.4088972438e-01 -4.0880881490e-01
20.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 8.4535e-02 6.8092e-01 1.5126e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.48332 0.60417 0.56554 -0.07650 -0.13470 0.07279 1.30917e-01 1.16406e-03 -5.4089739728e-01 -4.0881648465e-01
22.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 1.3743e-01 6.8086e-01 -1.0316e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.54639 0.60370 0.50294 -0.12311 0.09281 -0.08247 1.30904e-01 1.17486e-03 -5.4090303509e-01 -4.0882425250e-01
24.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -1.2075e-01 6.8063e-01 -1.2216e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.52313 0.60381 0.52614 0.10790 0.10964 0.08591 1.30887e-01 1.18265e-03 -5.4090130971e-01 -4.0883187604e-01
26.000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -1.0557e-01 6.8064e-01 1.3635e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.50561 0.60406 0.54346 0.09470 -0.12176 -0.08288 1.30885e-01 1.16740e-03 -5.4089189879e-01 -4.0883944978e-01
28.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.4973e-01 6.8076e-01 8.7231e-02 -2.2190e-04 3.8455e-01 -2.6884e-05 0.56320 0.60434 0.48559 -0.13366 -0.07850 0.07382 1.30881e-01 1.15578e-03 -5.4088355513e-01 -4.0884721139e-01
30.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.7604e-02 6.8063e-01 -1.6067e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.46733 0.60479 0.58096 -0.06081 0.14302 -0.05958 1.30867e-01 1.16126e-03 -5.4088335913e-01 -4.0885496325e-01
32.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -1.6793e-01 6.8050e-01 -4.7241e-02 -2.2190e-04 3.8455e-01 -2.6884e-05 0.59558 0.60488 0.45259 0.14952 0.04162 0.04150 1.30867e-01 1.15901e-03 -5.4088885497e-01 -4.0886263570e-01
34.000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -2.5552e-02 6.8060e-01 1.7093e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.44285 0.60426 0.60594 0.02166 -0.15302 -0.02135 1.30868e-01 1.15740e-03 -5.4089539717e-01 -4.0887038949e-01
36.000 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 1.7123e-01 6.8060e-01 2.0862e-03 -2.2190e-04 3.8455e-01 -2.6884e-05 0.61044 0.60374 0.43890 -0.15391 -0.00159 0.00084 1.30848e-01 1.17328e-03 -5.4089890449e-01 -4.0887806885e-01
38.000 -0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -2.1700e-02 6.8041e-01 -1.7044e-01 -2.2190e-04 3.8455e-01 -2.6884e-05 0.44117 0.60405 0.60790 0.01856 0.15285 0.01924 1.30834e-01 1.17545e-03 -5.4089505108e-01 -4.0888559273e-01
