# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 3.2701e-02 9.2026e-01 -4.5232e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.42921 0.44162 0.43113 -0.01548 0.02116 0.00085 1.86323e-01 2.57555e-29 -5.7197819662e-01 -3.8565486316e-01
2.000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -5.2741e-02 9.1859e-01 -1.7777e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.43112 0.44239 0.42648 0.02442 0.00806 -0.00342 1.86004e-01 3.68749e-04 -5.7242581404e-01 -3.8605282584e-01
4.004 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.4780e-03 9.1831e-01 5.3892e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.42841 0.44245 0.42918 0.00001 -0.02517 0.00700 1.85932e-01 4.25351e-04 -5.7242173927e-01 -3.8606447812e-01
6.004 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 4.9219e-02 9.1837e-01 -1.5017e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.42425 0.44230 0.43349 -0.02314 0.00754 -0.00848 1.85938e-01 4.19215e-04 -5.7242188254e-01 -3.8606508503e-01
8.004 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -2.8865e-02 9.1834e-01 -4.0755e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.43948 0.44222 0.41834 0.01380 0.01875 0.00585 1.85941e-01 4.15797e-04 -5.7242172792e-01 -3.8606522496e-01
10.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -2.8904e-02 9.1833e-01 3.7403e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.41472 0.44209 0.44324 0.01275 -0.01803 0.00079 1.85940e-01 4.15890e-04 -5.7242126767e-01 -3.8606534990e-01
12.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 4.1204e-02 9.1837e-01 1.3973e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.44220 0.44192 0.41593 -0.01997 -0.00590 -0.00945 1.85939e-01 4.16522e-04 -5.7242069101e-01 -3.8606546439e-01
14.000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -1.0276e-03 9.1834e-01 -4.1099e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.42258 0.44183 0.43566 0.00094 0.01952 0.01654 1.85937e-01 4.17232e-04 -5.7242010342e-01 -3.8606556590e-01
16.000 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 -3.6428e-02 9.1831e-01 1.3333e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.42545 0.44174 0.43289 0.01688 -0.00703 -0.01877 1.85936e-01 4.18070e-04 -5.7241954586e-01 -3.8606565550e-01
18.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 2.2738e-02 9.1834e-01 2.6984e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.44326 0.44161 0.41521 -0.01167 -0.01256 0.01457 1.85934e-01 4.19038e-04 -5.7241905782e-01 -3.8606573464e-01
20.004 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 1.4994e-02 9.1832e-01 -2.9522e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.40876 0.44154 0.44979 -0.00709 0.01454 -0.00472 1.85933e-01 4.20084e-04 -5.7241866338e-01 -3.8606580522e-01
22.004 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -3.1959e-02 9.1829e-01 -3.1953e-03 -2.4692e-04 4.0494e-01 1.5216e-06 0.44966 0.44152 0.40892 0.01535 0.00117 -0.00734 1.85931e-01 4.21111e-04 -5.7241837786e-01 -3.8606586890e-01
24.004 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 8.2171e-03 9.1831e-01 2.9017e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.41591 0.44146 0.44273 -0.00454 -0.01414 0.01751 1.85930e-01 4.22016e-04 -5.7241820514e-01 -3.8606592789e-01
26.004 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 2.2210e-02 9.1831e-01 -1.9068e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.43117 0.44143 0.42749 -0.01116 0.00941 -0.02216 1.85929e-01 4.22686e-04 -5.7241814305e-01 -3.8606598427e-01
28.004 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -2.7137e-02 9.1828e-01 -1.3414e-02 -2.4692e-04 4.0494e-01 1.5216e-06 0.43974 0.44146 0.41890 0.01301 0.00670 0.01961 1.85929e-01 4.23015e-04 -5.7241818392e-01 -3.8606604014e-01
