# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 3.3130e-02 9.2025e-01 -4.5143e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.42511 0.44189 0.42833 -0.01566 0.02103 -0.00162 1.86431e-01 1.16733e-29 -5.7349039169e-01 -3.8705931370e-01
2.000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -5.2455e-02 9.1858e-01 -1.7975e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.42733 0.44263 0.41844 0.02410 0.00806 -0.00150 1.86118e-01 7.07180e-04 -5.7508716895e-01 -3.8826219204e-01
4.004 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -3.0726e-04 9.1578e-01 5.3290e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.41919 0.44388 0.42549 -0.00050 -0.02480 0.00625 1.85533e-01 1.08150e-03 -5.7507701628e-01 -3.8846293910e-01
6.004 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 4.8319e-02 9.1456e-01 -1.7158e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.42008 0.44439 0.42418 -0.02264 0.00841 -0.00929 1.85278e-01 1.29756e-03 -5.7508186703e-01 -3.8850630095e-01
8.004 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -3.1533e-02 9.1391e-01 -3.9032e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.43086 0.44463 0.41319 0.01493 0.01787 0.00785 1.85155e-01 1.41609e-03 -5.7508769042e-01 -3.8851635054e-01
10.000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -2.5864e-02 9.1363e-01 4.0167e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.40831 0.44465 0.43577 0.01136 -0.01925 -0.00166 1.85097e-01 1.47137e-03 -5.7508707925e-01 -3.8851919064e-01
12.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 4.3630e-02 9.1350e-01 9.4190e-03 -2.5027e-04 4.0518e-01 -3.9873e-05 0.43591 0.44459 0.40828 -0.02102 -0.00391 -0.00721 1.85062e-01 1.50167e-03 -5.7508369619e-01 -3.8852040415e-01
14.000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -6.8959e-03 9.1337e-01 -4.2542e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.41405 0.44458 0.43019 0.00355 0.02011 0.01497 1.85041e-01 1.51788e-03 -5.7508022215e-01 -3.8852116059e-01
16.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -3.6069e-02 9.1330e-01 2.0199e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.42038 0.44453 0.42394 0.01673 -0.01013 -0.01805 1.85030e-01 1.52535e-03 -5.7507706295e-01 -3.8852177203e-01
18.000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 3.0210e-02 9.1331e-01 2.4282e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.43426 0.44444 0.41018 -0.01503 -0.01143 0.01467 1.85023e-01 1.52895e-03 -5.7507417797e-01 -3.8852232267e-01
20.004 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 9.7889e-03 9.1327e-01 -3.6800e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.40355 0.44443 0.44092 -0.00482 0.01778 -0.00556 1.85020e-01 1.52924e-03 -5.7507189934e-01 -3.8852283657e-01
22.004 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -3.7931e-02 9.1325e-01 4.4857e-03 -2.5027e-04 4.0518e-01 -3.9873e-05 0.44108 0.44443 0.40340 0.01807 -0.00227 -0.00579 1.85020e-01 1.52705e-03 -5.7507038691e-01 -3.8852333294e-01
24.004 0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 1.8211e-02 9.1330e-01 3.2722e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.40981 0.44440 0.43470 -0.00899 -0.01592 0.01522 1.85023e-01 1.52315e-03 -5.7506957471e-01 -3.8852382724e-01
26.004 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 2.3006e-02 9.1332e-01 -3.0660e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.42416 0.44442 0.42032 -0.01160 0.01455 -0.01920 1.85027e-01 1.51756e-03 -5.7506938522e-01 -3.8852433197e-01
28.004 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -3.9086e-02 9.1332e-01 -1.0762e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.43094 0.44449 0.41346 0.01836 0.00553 0.01644 1.85034e-01 1.51053e-03 -5.7506970217e-01 -3.8852486091e-01
30.004 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 3.8607e-03 9.1339e-01 4.1482e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.40661 0.44451 0.43775 -0.00161 -0.01989 -0.00833 1.85042e-01 1.50252e-03 -5.7507034692e-01 -3.8852542635e-01
32.004 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 3.8606e-02 9.1345e-01 -2.0047e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.43847 0.44457 0.40581 -0.01884 0.00893 -0.00166 1.85051e-01 1.49404e-03 -5.7507110459e-01 -3.8852603858e-01
34.004 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -3.4581e-02 9.1344e-01 -3.1471e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.41071 0.44469 0.43342 0.01560 0.01525 0.00953 1.85059e-01 1.48569e-03 -5.7507172899e-01 -3.8852670534e-01
36.004 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -1.9497e-02 9.1349e-01 4.4673e-02 -2.5027e-04 4.0518e-01 -3.9873e-05 0.42541 0.44477 0.41862 0.00942 -0.02078 -0.01249 1.85066e-01 1.47816e-03 -5.7507194773e-01 -3.8852743051e-01
38.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 5.0083e-02 9.1355e-01 3.3014e-03 -2.5027e-04 4.0518e-01 -3.9873e-05 0.42566 0.44483 0.41830 -0.02365 -0.00211 0.01020 1.85071e-01 1.47198e-03 -5.7507149055e-01 -3.8852821179e-01
