# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 2.8394e-02 9.2069e-01 -3.9148e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.42822 0.44365 0.43220 -0.01345 0.01836 0.00076 1.87522e-01 3.19566e-29 -5.7139248831e-01 -3.8387097423e-01
2.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -4.5865e-02 9.1891e-01 -1.5009e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.43165 0.44448 0.42606 0.02122 0.00680 -0.00334 1.87178e-01 3.77649e-04 -5.7182520524e-01 -3.8426928311e-01
4.004 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -3.0724e-04 9.1865e-01 4.6705e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.42815 0.44454 0.42954 -0.00046 -0.02183 0.00647 1.87112e-01 4.29980e-04 -5.7182188185e-01 -3.8428029329e-01
6.004 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 4.2205e-02 9.1873e-01 -1.4627e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.42506 0.44442 0.43273 -0.01992 0.00725 -0.00755 1.87122e-01 4.19969e-04 -5.7182288129e-01 -3.8428079313e-01
8.004 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -2.7148e-02 9.1870e-01 -3.4347e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.43786 0.44438 0.41999 0.01286 0.01586 0.00507 1.87125e-01 4.17895e-04 -5.7182345273e-01 -3.8428090204e-01
10.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -2.3396e-02 9.1870e-01 3.4683e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.41706 0.44430 0.44086 0.01032 -0.01661 0.00072 1.87124e-01 4.18949e-04 -5.7182384451e-01 -3.8428100484e-01
12.000 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 3.7747e-02 9.1873e-01 9.4759e-03 -2.5053e-04 4.0736e-01 9.7050e-06 0.43971 0.44418 0.41833 -0.01826 -0.00397 -0.00802 1.87123e-01 4.19854e-04 -5.7182428623e-01 -3.8428110012e-01
14.000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -4.5470e-03 9.1871e-01 -3.7185e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.42416 0.44413 0.43394 0.00238 0.01764 0.01373 1.87123e-01 4.20574e-04 -5.7182482938e-01 -3.8428118756e-01
16.000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -3.2288e-02 9.1869e-01 1.5910e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.42531 0.44408 0.43284 0.01494 -0.00802 -0.01515 1.87123e-01 4.21373e-04 -5.7182548584e-01 -3.8428126828e-01
18.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 2.4376e-02 9.1872e-01 2.2743e-02 -2.5053e-04 4.0736e-01 9.7050e-06 0.44124 0.44399 0.41700 -0.01225 -0.01061 0.01112 1.87123e-01 4.22346e-04 -5.7182626787e-01 -3.8428134305e-01
