# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 3.4294e-02 9.2064e-01 -3.5288e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.42930 0.44492 0.43155 -0.01627 0.01659 -0.00027 1.88020e-01 3.75347e-29 -5.7104143227e-01 -3.8302138154e-01
2.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -4.4620e-02 9.1951e-01 -2.1283e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.43259 0.44545 0.42663 0.02068 0.00983 -0.00167 1.87799e-01 2.35686e-04 -5.7129134310e-01 -3.8325681833e-01
4.004 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -6.2715e-03 9.1952e-01 4.7755e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.42730 0.44539 0.43197 0.00238 -0.02236 0.00512 1.87798e-01 2.35967e-04 -5.7129147666e-01 -3.8325701889e-01
6.004 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 4.5062e-02 9.1956e-01 -9.7346e-03 -2.4861e-04 4.0847e-01 3.7426e-05 0.42832 0.44530 0.43106 -0.02134 0.00497 -0.00757 1.87798e-01 2.35761e-04 -5.7129112567e-01 -3.8325709850e-01
8.004 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -2.3982e-02 9.1952e-01 -3.8339e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.43648 0.44526 0.42294 0.01140 0.01785 0.00678 1.87798e-01 2.35727e-04 -5.7129084145e-01 -3.8325717418e-01
10.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -2.7875e-02 9.1951e-01 3.3438e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.41864 0.44519 0.44086 0.01250 -0.01606 -0.00216 1.87798e-01 2.35798e-04 -5.7129063201e-01 -3.8325724577e-01
12.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 3.8210e-02 9.1955e-01 1.3724e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.44161 0.44506 0.41801 -0.01854 -0.00599 -0.00507 1.87797e-01 2.36010e-04 -5.7129049133e-01 -3.8325731315e-01
14.000 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -1.2571e-03 9.1953e-01 -3.8987e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.42226 0.44500 0.43743 0.00081 0.01860 0.01192 1.87797e-01 2.36366e-04 -5.7129041020e-01 -3.8325737600e-01
16.000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -3.5020e-02 9.1950e-01 1.3983e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.42938 0.44496 0.43035 0.01631 -0.00708 -0.01520 1.87796e-01 2.36845e-04 -5.7129037663e-01 -3.8325743441e-01
18.000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 2.3833e-02 9.1953e-01 2.5806e-02 -2.4861e-04 4.0847e-01 3.7426e-05 0.43936 0.44486 0.42046 -0.01202 -0.01210 0.01301 1.87795e-01 2.37407e-04 -5.7129037786e-01 -3.8325748874e-01
