# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 3.1734e-02 9.2031e-01 -4.4910e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.43348 0.44404 0.42937 -0.01531 0.02101 -0.00195 1.87383e-01 1.16058e-29 -5.7090782723e-01 -3.8352477300e-01
2.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -5.2293e-02 9.1402e-01 -1.7050e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.42776 0.44706 0.42537 0.02421 0.00796 0.00067 1.86114e-01 1.36571e-03 -5.7245794541e-01 -3.8497802516e-01
4.004 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -8.7674e-04 9.1349e-01 5.4096e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.42493 0.44729 0.42800 -0.00004 -0.02536 0.00298 1.85998e-01 1.47873e-03 -5.7246242613e-01 -3.8498601443e-01
6.004 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 5.0184e-02 9.1343e-01 -1.5860e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.42485 0.44725 0.42814 -0.02371 0.00774 -0.00578 1.85980e-01 1.48993e-03 -5.7245949663e-01 -3.8498928911e-01
8.004 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -3.0285e-02 9.1332e-01 -4.2248e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.43334 0.44725 0.41969 0.01434 0.01957 0.00523 1.85967e-01 1.49632e-03 -5.7245525501e-01 -3.8499235724e-01
10.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -3.0472e-02 9.1325e-01 3.9628e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.41554 0.44718 0.43760 0.01362 -0.01902 -0.00065 1.85953e-01 1.50166e-03 -5.7245008218e-01 -3.8499523537e-01
12.000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 4.4325e-02 9.1324e-01 1.5158e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.43811 0.44706 0.41521 -0.02143 -0.00658 -0.00666 1.85940e-01 1.50599e-03 -5.7244436759e-01 -3.8499790993e-01
14.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -5.7630e-04 9.1315e-01 -4.4926e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.41993 0.44700 0.43350 0.00066 0.02132 0.01356 1.85929e-01 1.50940e-03 -5.7243854190e-01 -3.8500036229e-01
16.000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -4.0559e-02 9.1308e-01 1.3909e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.42489 0.44694 0.42865 0.01886 -0.00729 -0.01673 1.85918e-01 1.51212e-03 -5.7243297648e-01 -3.8500259275e-01
18.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 2.4529e-02 9.1307e-01 3.1002e-02 -2.4907e-04 4.0722e-01 -1.2578e-05 0.43835 0.44682 0.41535 -0.01253 -0.01450 0.01414 1.85909e-01 1.51430e-03 -5.7242796104e-01 -3.8500461304e-01
