# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 3.1481e-02 9.2040e-01 -4.3181e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42779 0.44642 0.43714 -0.01510 0.02059 -0.00409 1.88462e-01 5.36694e-29 -5.7006436452e-01 -3.8160232786e-01
2.000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -5.0887e-02 9.1961e-01 -1.5339e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.43970 0.44677 0.42417 0.02404 0.00696 -0.00103 1.88309e-01 1.58799e-04 -5.7022785407e-01 -3.8175969519e-01
4.004 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 2.4967e-03 9.1965e-01 5.1006e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42599 0.44666 0.43799 -0.00185 -0.02437 0.00751 1.88310e-01 1.58863e-04 -5.7022868085e-01 -3.8176027425e-01
6.004 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 4.4832e-02 9.1967e-01 -2.0081e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.43169 0.44657 0.43238 -0.02156 0.00994 -0.01129 1.88309e-01 1.59637e-04 -5.7022880605e-01 -3.8176032024e-01
8.004 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -3.4043e-02 9.1962e-01 -3.4287e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.44041 0.44653 0.42370 0.01639 0.01610 0.00972 1.88309e-01 1.60126e-04 -5.7022899526e-01 -3.8176035326e-01
10.000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -1.9849e-02 9.1963e-01 4.1734e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.41824 0.44643 0.44597 0.00889 -0.02036 -0.00291 1.88308e-01 1.60531e-04 -5.7022924716e-01 -3.8176038388e-01
12.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 4.3786e-02 9.1967e-01 2.3910e-03 -2.5171e-04 4.0953e-01 -4.9576e-05 0.44598 0.44632 0.41834 -0.02149 -0.00083 -0.00652 1.88308e-01 1.60815e-04 -5.7022955687e-01 -3.8176041275e-01
14.000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -1.4370e-02 9.1963e-01 -4.0843e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42462 0.44630 0.43972 0.00699 0.01970 0.01423 1.88309e-01 1.60978e-04 -5.7022992352e-01 -3.8176044013e-01
16.000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -3.2185e-02 9.1963e-01 2.7439e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42967 0.44626 0.43471 0.01526 -0.01360 -0.01653 1.88309e-01 1.61044e-04 -5.7023034270e-01 -3.8176046639e-01
18.000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 3.6457e-02 9.1967e-01 1.8188e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.44431 0.44619 0.42014 -0.01813 -0.00884 0.01207 1.88309e-01 1.61050e-04 -5.7023080840e-01 -3.8176049195e-01
20.004 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 1.8053e-03 9.1964e-01 -4.1179e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.41524 0.44621 0.44919 -0.00120 0.02006 -0.00246 1.88310e-01 1.61040e-04 -5.7023131295e-01 -3.8176051731e-01
22.004 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -3.9669e-02 9.1963e-01 1.3689e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.44715 0.44624 0.41724 0.01913 -0.00661 -0.00801 1.88310e-01 1.61055e-04 -5.7023184259e-01 -3.8176054282e-01
24.004 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 2.7705e-02 9.1967e-01 3.1305e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42511 0.44623 0.43929 -0.01359 -0.01546 0.01496 1.88311e-01 1.61131e-04 -5.7023238283e-01 -3.8176056895e-01
26.004 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 1.8353e-02 9.1966e-01 -3.9239e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42909 0.44630 0.43525 -0.00950 0.01883 -0.01556 1.88311e-01 1.61286e-04 -5.7023291391e-01 -3.8176059610e-01
28.004 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -4.5424e-02 9.1963e-01 -3.2507e-03 -2.5171e-04 4.0953e-01 -4.9576e-05 0.44321 0.44639 0.42102 0.02165 0.00193 0.00995 1.88311e-01 1.61519e-04 -5.7023341153e-01 -3.8176062459e-01
30.004 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 1.3356e-02 9.1967e-01 4.4436e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.41841 0.44643 0.44578 -0.00630 -0.02158 -0.00105 1.88311e-01 1.61803e-04 -5.7023384742e-01 -3.8176065470e-01
32.004 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 3.7465e-02 9.1967e-01 -3.0126e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.44232 0.44651 0.42179 -0.01852 0.01404 -0.00684 1.88311e-01 1.62090e-04 -5.7023419076e-01 -3.8176068657e-01
34.004 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -4.3483e-02 9.1962e-01 -2.6081e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42885 0.44664 0.43513 0.02029 0.01277 0.01025 1.88311e-01 1.62313e-04 -5.7023441100e-01 -3.8176072027e-01
36.004 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -1.0396e-02 9.1965e-01 5.0641e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42824 0.44669 0.43568 0.00502 -0.02414 -0.00819 1.88311e-01 1.62403e-04 -5.7023448167e-01 -3.8176075571e-01
38.000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 5.1743e-02 9.1968e-01 -8.1914e-03 -2.5171e-04 4.0953e-01 -4.9576e-05 0.43875 0.44672 0.42514 -0.02493 0.00358 0.00265 1.88311e-01 1.62308e-04 -5.7023438521e-01 -3.8176079265e-01
40.000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -2.6278e-02 9.1963e-01 -4.7338e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.42686 0.44682 0.43693 0.01207 0.02252 0.00285 1.88311e-01 1.62010e-04 -5.7023411596e-01 -3.8176083090e-01
42.000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -3.6631e-02 9.1962e-01 4.0295e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.43194 0.44684 0.43184 0.01715 -0.01917 -0.00493 1.88309e-01 1.61481e-04 -5.7023117156e-01 -3.8176088078e-01
44.000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 4.9528e-02 9.1968e-01 2.0222e-02 -2.5171e-04 4.0953e-01 -4.9576e-05 0.43650 0.44679 0.42734 -0.02383 -0.00958 0.00242 1.88309e-01 1.60862e-04 -5.7023061986e-01 -3.8176090035e-01
