# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 3.6403e-02 9.2026e-01 -4.2368e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43078 0.44506 0.43048 -0.01738 0.01983 -0.00143 1.87776e-01 2.57538e-29 -5.7114210767e-01 -3.8336573807e-01
2.000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -5.2032e-02 9.1864e-01 -2.1366e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43210 0.44585 0.42654 0.02419 0.00984 -0.00057 1.87484e-01 3.39631e-04 -5.7156320666e-01 -3.8373991754e-01
4.004 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -3.8568e-03 9.1809e-01 5.4521e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42659 0.44604 0.43188 0.00123 -0.02568 0.00487 1.87339e-01 4.53073e-04 -5.7156281418e-01 -3.8377108835e-01
6.004 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 5.0691e-02 9.1822e-01 -1.4330e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42781 0.44589 0.43081 -0.02401 0.00712 -0.00799 1.87357e-01 4.32188e-04 -5.7156411925e-01 -3.8377488381e-01
8.004 0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -2.9721e-02 9.1826e-01 -4.2184e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43711 0.44579 0.42161 0.01420 0.01955 0.00715 1.87376e-01 4.13358e-04 -5.7156509693e-01 -3.8377534390e-01
10.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 -2.9269e-02 9.1828e-01 3.9469e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41679 0.44566 0.44206 0.01308 -0.01910 -0.00167 1.87379e-01 4.10882e-04 -5.7156528646e-01 -3.8377548350e-01
12.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 4.4033e-02 9.1831e-01 1.2655e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.44251 0.44551 0.41650 -0.02140 -0.00546 -0.00673 1.87376e-01 4.13527e-04 -5.7156546369e-01 -3.8377558568e-01
14.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 -4.0695e-03 9.1827e-01 -4.3827e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42195 0.44543 0.43713 0.00228 0.02088 0.01435 1.87375e-01 4.15602e-04 -5.7156584853e-01 -3.8377567211e-01
16.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -3.7939e-02 9.1825e-01 1.7933e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42753 0.44535 0.43164 0.01773 -0.00920 -0.01743 1.87374e-01 4.17119e-04 -5.7156645043e-01 -3.8377574804e-01
18.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 2.8553e-02 9.1828e-01 2.6492e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.44186 0.44523 0.41743 -0.01442 -0.01253 0.01400 1.87373e-01 4.18744e-04 -5.7156718427e-01 -3.8377581708e-01
20.004 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 1.2176e-02 9.1826e-01 -3.5696e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41096 0.44518 0.44837 -0.00591 0.01744 -0.00472 1.87372e-01 4.20531e-04 -5.7156801728e-01 -3.8377588109e-01
22.004 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -3.7257e-02 9.1823e-01 2.0372e-03 -2.5037e-04 4.0810e-01 -4.3931e-05 0.44819 0.44517 0.41115 0.01793 -0.00124 -0.00680 1.87371e-01 4.22299e-04 -5.7156892677e-01 -3.8377594121e-01
24.004 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 1.5754e-02 9.1826e-01 3.2387e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41812 0.44513 0.44127 -0.00802 -0.01589 0.01620 1.87370e-01 4.23882e-04 -5.7156989538e-01 -3.8377599932e-01
26.004 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 2.2966e-02 9.1826e-01 -2.8179e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43015 0.44514 0.42922 -0.01164 0.01362 -0.01979 1.87370e-01 4.25117e-04 -5.7157090827e-01 -3.8377605728e-01
28.004 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -3.6528e-02 9.1823e-01 -1.0997e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.44018 0.44521 0.41911 0.01743 0.00562 0.01627 1.87370e-01 4.25852e-04 -5.7157195161e-01 -3.8377611696e-01
30.004 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 3.3515e-03 9.1826e-01 3.8816e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41237 0.44523 0.44689 -0.00147 -0.01891 -0.00722 1.87371e-01 4.25969e-04 -5.7157301143e-01 -3.8377618011e-01
32.004 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 3.5839e-02 9.1828e-01 -1.9217e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.44699 0.44530 0.41220 -0.01779 0.00872 -0.00359 1.87372e-01 4.25412e-04 -5.7157407146e-01 -3.8377624827e-01
34.004 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -3.3356e-02 9.1825e-01 -2.8613e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41809 0.44543 0.44095 0.01528 0.01412 0.01187 1.87375e-01 4.24222e-04 -5.7157511153e-01 -3.8377632271e-01
36.004 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.6563e-02 9.1828e-01 4.2996e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43185 0.44552 0.42709 0.00821 -0.02031 -0.01471 1.87377e-01 4.22557e-04 -5.7157610650e-01 -3.8377640432e-01
38.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 4.7920e-02 9.1833e-01 3.3828e-04 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43502 0.44560 0.42384 -0.02298 -0.00082 0.01180 1.87380e-01 4.20697e-04 -5.7157702445e-01 -3.8377649340e-01
40.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -1.7189e-02 9.1830e-01 -4.8153e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41983 0.44575 0.43886 0.00731 0.02286 -0.00535 1.87382e-01 4.18994e-04 -5.7157783500e-01 -3.8377659030e-01
42.000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -4.2063e-02 9.1828e-01 3.2692e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43773 0.44587 0.42086 0.01982 -0.01508 -0.00104 1.87380e-01 4.17557e-04 -5.7157414739e-01 -3.8377664898e-01
44.000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 4.5263e-02 9.1833e-01 2.9349e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42513 0.44590 0.43342 -0.02136 -0.01411 0.00425 1.87379e-01 4.17661e-04 -5.7157334032e-01 -3.8377667633e-01
46.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 1.2797e-02 9.1830e-01 -5.3946e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42914 0.44598 0.42933 -0.00645 0.02522 -0.00332 1.87379e-01 4.17917e-04 -5.7157340780e-01 -3.8377670030e-01
48.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -5.6205e-02 9.1826e-01 4.5450e-03 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43065 0.44604 0.42776 0.02609 -0.00217 -0.00016 1.87378e-01 4.18623e-04 -5.7157371657e-01 -3.8377672349e-01
50.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 2.1555e-02 9.1830e-01 5.0820e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43011 0.44597 0.42837 -0.01054 -0.02383 0.00303 1.87377e-01 4.20110e-04 -5.7157375601e-01 -3.8377674706e-01
52.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 3.9799e-02 9.1829e-01 -3.6790e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42414 0.44593 0.43439 -0.01876 0.01747 -0.00260 1.87375e-01 4.22136e-04 -5.7157345403e-01 -3.8377677109e-01
54.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -4.7026e-02 9.1823e-01 -2.5605e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43742 0.44590 0.42114 0.02208 0.01161 -0.00175 1.87373e-01 4.23648e-04 -5.7157295752e-01 -3.8377679434e-01
56.000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -9.0158e-03 9.1826e-01 5.0193e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.42223 0.44577 0.43647 0.00343 -0.02383 0.00805 1.87371e-01 4.24357e-04 -5.7157235478e-01 -3.8377681607e-01
58.000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 4.7359e-02 9.1828e-01 -8.5820e-03 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43079 0.44563 0.42806 -0.02261 0.00461 -0.01282 1.87370e-01 4.24811e-04 -5.7157172777e-01 -3.8377683640e-01
60.000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -2.3697e-02 9.1823e-01 -4.0055e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.43661 0.44556 0.42232 0.01156 0.01871 0.01291 1.87369e-01 4.25360e-04 -5.7157111984e-01 -3.8377685527e-01
62.000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -2.8253e-02 9.1823e-01 3.3668e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41486 0.44544 0.44419 0.01276 -0.01656 -0.00725 1.87368e-01 4.25855e-04 -5.7157055529e-01 -3.8377687242e-01
64.000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 3.8704e-02 9.1826e-01 1.2772e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.44707 0.44531 0.41212 -0.01908 -0.00567 -0.00251 1.87367e-01 4.26255e-04 -5.7157007930e-01 -3.8377688774e-01
66.000 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 -3.1167e-03 9.1823e-01 -3.9305e-02 -2.5037e-04 4.0810e-01 -4.3931e-05 0.41590 0.44526 0.44334 0.00168 0.01897 0.01260 1.87366e-01 4.26904e-04 -5.7156968437e-01 -3.8377690165e-01
