# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot
0.000 0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 3.2547e-02 9.2026e-01 -4.5500e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.42935 0.44276 0.42987 -0.01544 0.02118 0.00027 1.86803e-01 1.94577e-29 -5.7198179263e-01 -3.8517846878e-01
2.000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -5.2802e-02 9.1511e-01 -1.7773e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.42821 0.44521 0.42402 0.02438 0.00802 -0.00261 1.85772e-01 1.04171e-03 -5.7305249692e-01 -3.8623862558e-01
4.004 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00000 -1.2632e-03 9.1491e-01 5.3822e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.42538 0.44522 0.42682 -0.00005 -0.02517 0.00622 1.85720e-01 1.09333e-03 -5.7305747437e-01 -3.8624390649e-01
6.004 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 4.9371e-02 9.1491e-01 -1.5516e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.42225 0.44513 0.43006 -0.02320 0.00766 -0.00808 1.85715e-01 1.09739e-03 -5.7305838104e-01 -3.8624564157e-01
8.004 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -2.9425e-02 9.1482e-01 -4.1035e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.43597 0.44508 0.41639 0.01402 0.01880 0.00599 1.85708e-01 1.10350e-03 -5.7305855509e-01 -3.8624726002e-01
10.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -2.8888e-02 9.1480e-01 3.8015e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.41251 0.44496 0.43999 0.01275 -0.01835 0.00018 1.85702e-01 1.10786e-03 -5.7305813294e-01 -3.8624874494e-01
12.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 4.2086e-02 9.1482e-01 1.3521e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.43947 0.44481 0.41320 -0.02036 -0.00578 -0.00861 1.85697e-01 1.11048e-03 -5.7305725457e-01 -3.8625009720e-01
14.000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -1.7192e-03 9.1476e-01 -4.2129e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.41928 0.44474 0.43348 0.00124 0.01993 0.01584 1.85693e-01 1.11186e-03 -5.7305608495e-01 -3.8625131719e-01
16.000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -3.7151e-02 9.1474e-01 1.4287e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.42367 0.44465 0.42920 0.01722 -0.00753 -0.01855 1.85690e-01 1.11253e-03 -5.7305478723e-01 -3.8625241410e-01
18.000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 2.4202e-02 9.1476e-01 2.7210e-02 -2.5045e-04 4.0599e-01 -6.2234e-05 0.43953 0.44452 0.41348 -0.01235 -0.01276 0.01501 1.85687e-01 1.11291e-03 -5.7305350141e-01 -3.8625340171e-01
